chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	2	2	1	1	100	100	0	0	100	100
chr10	56203	78368	Amillepora16769	23	6	0.2608695652173913	0.2608695652173913	26.08695652173913	0	44.89777585448795	9.361833424764438	100	0
chr10	129293	169672	Amillepora16774	50	12	0.24	0.24	24	0	43.14191105869	6.10118757258932	100	0
chr10	116856	127301	Amillepora16773	22	0	0	0	0	0	0	0	0	0
chr10	90029	110622	Amillepora16771	33	6	0.18181818181818182	0.18181818181818182	18.181818181818183	0	39.167472590032	6.818181818181818	100	0
chr10	201101	205740	Amillepora16778	10	0	0	0	0	0	0	0	0	0
chr10	171170	197798	Amillepora16777	78	9	0.11538461538461539	0.11392405063291139	11.538461538461538	0	32.15534223058485	3.6408755532751087	100	0
chr10	207171	226252	Amillepora16779	17	2	0.11764705882352941	0.11764705882352941	11.764705882352942	0	33.210558207753564	8.05474349272303	100	0
chr10	270177	271009	Amillepora16782	3	0	0	0	0	0	0	0	0	0
chr10	268976	269380	Amillepora16780	2	0	0	0	0	0	0	0	0	0
chr10	271174	271481	Amillepora16783	2	0	0	0	0	0	0	0	0	0
chr10	355437	358209	Amillepora16793	9	0	0	0	0	0	0	0	0	0
chr10	290446	301430	Amillepora16784	29	1	0.034482758620689655	0.034482758620689655	3.4482758620689653	0	18.56953381770519	3.4482758620689653	100	0
chr10	374803	377778	Amillepora16795	9	3	0.3333333333333333	0.3	27.77777777777778	0	44.09585518440984	14.698618394803281	100	0
chr10	308237	314231	Amillepora16787	18	0	0	0	0	0	0	0	0	0
chr10	361003	374285	Amillepora16794	29	1	0.034482758620689655	0.034482758620689655	3.4482758620689653	0	18.569533817705192	3.4482758620689653	100	0
chr10	340754	348300	Amillepora16792	21	0	0	0	0	0	0	0	0	0
chr10	334969	340469	Amillepora16791	14	0	0	0	0	0	0	0	0	0
chr10	323999	326833	Amillepora16790	8	0	0	0	0	0	0	0	0	0
chr10	315180	319549	Amillepora16788	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	319560	321966	Amillepora16789	2	0	0	0	0	0	0	0	0	0
chr10	301858	307307	Amillepora16785	13	0	0	0	0	0	0	0	0	0
chr10	379820	394573	Amillepora16796	21	1	0.047619047619047616	0.047619047619047616	4.761904761904762	0	21.82178902359924	4.761904761904762	100	0
chr10	427276	433019	Amillepora16800	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	407702	418133	Amillepora16798	16	8	0.5	0.5	50	50	51.63977794943222	12.909944487358056	100	0
chr10	402308	407282	Amillepora16797	3	0	0	0	0	0	0	0	0	0
chr10	447137	454446	Amillepora16801	16	0	0	0	0	0	0	0	0	0
chr10	499826	500605	Amillepora16804	5	0	0	0	0	0	0	0	0	0
chr10	552049	557208	Amillepora16812	4	1	0.25	0.25	25	0	50	25	100	0
chr10	524217	530628	Amillepora16808	1	0	0	0	0	0	NA	NA	0	0
chr10	578761	583442	Amillepora16815	9	0	0	0	0	0	0	0	0	0
chr10	509028	519995	Amillepora16806	7	2	0.2857142857142857	0.2857142857142857	28.571428571428573	0	48.79500364742666	18.442777839082936	100	0
chr10	557392	560593	Amillepora16813	2	0	0	0	0	0	0	0	0	0
chr10	520681	524138	Amillepora16807	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	561324	577819	Amillepora16814	47	4	0.0851063829787234	0.0851063829787234	8.51063829787234	0	28.205667284696933	4.114219418674761	100	0
chr10	543127	551955	Amillepora16811	12	2	0.16666666666666666	0.16666666666666666	16.666666666666668	0	38.92494720807615	11.236664374387368	100	0
chr10	502299	508613	Amillepora16805	26	0	0	0	0	0	0	0	0	0
chr10	530873	534770	Amillepora16809	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	461162	467337	Amillepora16802	9	1	0.1111111111111111	0.1111111111111111	11.11111111111111	0	33.333333333333336	11.111111111111112	100	0
chr10	469024	498354	Amillepora16803	52	7	0.1346153846153846	0.1346153846153846	13.461538461538462	0	34.46422500840348	4.779328093727966	100	0
chr10	602618	606079	Amillepora16817	5	0	0	0	0	0	0	0	0	0
chr10	611089	613827	Amillepora16818	2	0	0	0	0	0	0	0	0	0
chr10	670412	676378	Amillepora16824	16	1	0.0625	0.0625	6.25	0	25	6.25	100	0
chr10	591800	593833	Amillepora16816	8	0	0	0	0	0	0	0	0	0
chr10	662767	668384	Amillepora16823	18	0	0	0	0	0	0	0	0	0
chr10	653785	660938	Amillepora16822	15	0	0	0	0	0	0	0	0	0
chr10	635745	650592	Amillepora16821	37	1	0.02702702702702703	0.02702702702702703	2.7027027027027026	0	16.43989873053573	2.7027027027027026	100	0
chr10	614392	617020	Amillepora16819	7	0	0	0	0	0	0	0	0	0
chr10	621996	631931	Amillepora16820	31	0	0	0	0	0	0	0	0	0
chr10	699434	744377	Amillepora16826	27	9	0.3333333333333333	0.3333333333333333	33.333333333333336	0	48.03844614152613	9.245003270420485	100	0
chr10	677558	694941	Amillepora16825	11	8	0.7272727272727273	0.7272727272727273	72.72727272727273	100	46.70993664969138	14.083575804390607	100	0
chr10	809375	823674	Amillepora16830	7	3	0.42857142857142855	0.42857142857142855	42.857142857142854	0	53.452248382484875	20.203050891044217	100	0
chr10	817961	830244	Amillepora16831	2	0	0	0	0	0	0	0	0	0
chr10	801508	807448	Amillepora16829	5	3	0.6	0.6	60	100	54.772255750516614	24.49489742783178	100	0
chr10	843376	854059	Amillepora16833	5	3	0.6	0.5	60	100	54.772255750516614	24.49489742783178	100	0
chr10	915709	920006	Amillepora16841	3	3	1	1	100	100	0	0	100	100
chr10	955229	956793	Amillepora16843	1	1	1	1	100	100	NA	NA	100	100
chr10	908747	911709	Amillepora16840	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	958650	962761	Amillepora16844	8	7	0.875	0.875	87.5	100	35.35533905932738	12.5	100	0
chr10	962825	963451	Amillepora16845	1	1	1	1	100	100	NA	NA	100	100
chr10	876575	882033	Amillepora16836	9	0	0	0	0	0	0	0	0	0
chr10	862727	869790	Amillepora16834	19	1	0.05263157894736842	0.05263157894736842	5.2631578947368425	0	22.941573387056174	5.263157894736841	100	0
chr10	893468	893845	Amillepora16838	3	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	17	0	0	0	0	0	0	0	0	0
chr10	884924	889458	Amillepora16837	6	0	0	0	0	0	0	0	0	0
chr10	871055	872906	Amillepora16835	3	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	24	0	0	0	0	0	0	0	0	0
chr10	985156	991593	Amillepora16846	17	0	0	0	0	0	0	0	0	0
chr10	1073221	1080690	Amillepora16852	42	1	0.023809523809523808	0.023809523809523808	2.380952380952381	0	15.43033499620919	2.380952380952381	100	0
chr10	1007914	1015920	Amillepora16848	30	0	0	0	0	0	0	0	0	0
chr10	997844	1003675	Amillepora16847	11	1	0.09090909090909091	0.08333333333333333	9.090909090909092	0	30.151134457776354	9.09090909090909	100	0
chr10	1026335	1038625	Amillepora16850	18	1	0.05555555555555555	0.05555555555555555	5.555555555555555	0	23.570226039551578	5.555555555555556	100	0
chr10	1040973	1072966	Amillepora16851	78	1	0.01282051282051282	0.01282051282051282	1.2820512820512822	0	11.322770341445985	1.282051282051282	100	0
chr10	1128884	1134241	Amillepora16855	7	1	0.14285714285714285	0.14285714285714285	14.285714285714286	0	37.79644730092272	14.285714285714285	100	0
chr10	1160065	1166298	Amillepora16858	26	1	0.038461538461538464	0.038461538461538464	3.8461538461538463	0	19.611613513818387	3.8461538461538467	100	0
chr10	1166914	1173960	Amillepora16859	15	0	0	0	0	0	0	0	0	0
chr10	1089763	1090734	Amillepora16853	6	0	0	0	0	0	0	0	0	0
chr10	1136346	1145909	Amillepora16856	23	2	0.08695652173913043	0.08695652173913043	8.695652173913043	0	28.810406552003034	6.007385040937022	100	0
chr10	1108250	1127670	Amillepora16854	31	2	0.06451612903225806	0.06451612903225806	6.451612903225806	0	24.973103811470743	4.485301852605207	100	0
chr10	1175766	1186441	Amillepora16860	25	0	0	0	0	0	0	0	0	0
chr10	1146957	1156217	Amillepora16857	20	1	0.05	0.05	5	0	22.360679774997898	5	100	0
chr10	1268602	1271796	Amillepora16873	1	0	0	0	0	0	NA	NA	0	0
chr10	1187532	1191492	Amillepora16861	10	0	0	0	0	0	0	0	0	0
chr10	1201565	1207621	Amillepora16863	7	0	0	0	0	0	0	0	0	0
chr10	1193724	1201372	Amillepora16862	26	0	0	0	0	0	0	0	0	0
chr10	1235039	1235617	Amillepora16867	1	1	1	1	100	100	NA	NA	100	100
chr10	1210027	1217850	Amillepora16864	20	0	0	0	0	0	0	0	0	0
chr10	1232818	1233158	Amillepora16865	1	0	0	0	0	0	NA	NA	0	0
chr10	1237177	1237977	Amillepora16868	1	0	0	0	0	0	NA	NA	0	0
chr10	1234787	1234988	Amillepora16866	1	0	0	0	0	0	NA	NA	0	0
chr10	1329314	1343071	Amillepora16877	42	0	0	0	0	0	0	0	0	0
chr10	1311280	1322125	Amillepora16875	29	5	0.1724137931034483	0.1724137931034483	17.24137931034483	0	38.442587221924484	7.138609234576079	100	0
chr10	1327250	1328661	Amillepora16876	2	0	0	0	0	0	0	0	0	0
chr10	1277162	1302485	Amillepora16874	73	3	0.0410958904109589	0.0410958904109589	4.109589041095891	0	19.98858121516968	2.339486476246484	100	0
chr10	1480991	1489453	Amillepora16891	18	0	0	0	0	0	0	0	0	0
chr10	1468808	1471174	Amillepora16888	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	1472970	1474635	Amillepora16890	2	0	0	0	0	0	0	0	0	0
chr10	1464797	1467424	Amillepora16886	8	1	0.125	0.125	12.5	0	35.35533905932738	12.5	100	0
chr10	1471835	1472866	Amillepora16889	6	0	0	0	0	0	0	0	0	0
chr10	1362844	1434109	Amillepora16878	65	46	0.7076923076923077	0.696969696969697	70.76923076923077	100	45.8362469936353	5.685286730420955	100	0
chr10	1441209	1443746	Amillepora16884	13	0	0	0	0	0	0	0	0	0
chr10	1443755	1447431	Amillepora16885	10	0	0	0	0	0	0	0	0	0
chr10	1543563	1557328	Amillepora16898	29	2	0.06896551724137931	0.06896551724137931	6.896551724137931	0	25.788071477756375	4.788724653995956	100	0
chr10	1492348	1493856	Amillepora16892	2	0	0	0	0	0	0	0	0	0
chr10	1495560	1500277	Amillepora16893	9	0	0	0	0	0	0	0	0	0
