chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	726	404	0.5564738292011019	0.43636363636363634	46.20659498622051	33.3333333333333	45.566216050094816	1.6911208913962072	100	0
chr10	56203	78368	Amillepora16769	3600	1378	0.3827777777777778	0.21682770686707226	33.08986447950653	0	44.508515409149595	0.7418085901525087	100	0
chr10	129293	169672	Amillepora16774	7901	1884	0.2384508290089862	0.16253293738759464	19.68853219594533	0	37.50468001527705	0.42193391329986385	100	0
chr10	116856	127301	Amillepora16773	2459	455	0.18503456689711265	0.1367206850187531	14.616806065911016	0	32.68692059944917	0.6591659172745522	100	0
chr10	90029	110622	Amillepora16771	3863	1464	0.3789800673052032	0.2729418429003021	29.81812958584096	0	41.72762478974401	0.6713690408193049	100	0
chr10	201101	205740	Amillepora16778	2546	89	0.034956794972505895	0.014676928584213352	1.3721591447414943	0	7.587357072155536	0.15037004282835179	100	0
chr10	171170	197798	Amillepora16777	10453	1395	0.13345451066679423	0.08991169387208992	8.96214814803094	0	25.391259043900515	0.24834976936488845	100	0
chr10	207171	226252	Amillepora16779	4300	829	0.19279069767441862	0.12295838516794413	15.598601559385399	0	33.96452308065643	0.5179541211828987	100	0
chr10	270177	271009	Amillepora16782	262	20	0.07633587786259542	0.024283935242839352	4.382677030125804	0	16.84501390417416	1.0406884344887808	100	0
chr10	269654	270159	Amillepora16781	69	1	0.014492753623188406	0.0044444444444444444	0.7246376811594203	0	6.019292654288458	0.7246376811594203	50	0
chr10	268976	269380	Amillepora16780	175	5	0.02857142857142857	0.014941302027748132	1.9109028226675282	0	11.791857659189306	0.8913806531910626	100	0
chr10	271174	271481	Amillepora16783	207	9	0.043478260869565216	0.01990521327014218	2.086668689273184	0	10.503221943947302	0.7300243897845285	100	0
chr10	355437	358209	Amillepora16793	1289	52	0.04034134988363072	0.014128352490421455	1.718082177620083	0	9.43005838039285	0.2626563608455749	100	0
chr10	290446	301430	Amillepora16784	4465	176	0.039417693169092945	0.016249952429881646	1.8849986063944841	0	10.403029245424648	0.15568583051559215	100	0
chr10	374803	377778	Amillepora16795	858	360	0.4195804195804196	0.24828193832599119	33.42547960852373	0	42.94574821814463	1.4661436700034702	100	0
chr10	308237	314231	Amillepora16787	2925	119	0.040683760683760686	0.01717056756890494	1.7329130150997447	0	8.930579341880716	0.1651264704448787	100	0
chr10	361003	374285	Amillepora16794	4670	413	0.08843683083511777	0.045664040793645604	5.313892268560952	0	19.05887689370442	0.27889380311382206	100	0
chr10	340754	348300	Amillepora16792	3303	169	0.05116560702391765	0.022002200220022004	2.243232491512654	0	10.799405764290114	0.18790813073269286	100	0
chr10	334969	340469	Amillepora16791	1970	101	0.051269035532994923	0.02407170294494238	2.4844648077461566	0	11.672359006578025	0.26298169705130114	100	0
chr10	323999	326833	Amillepora16790	760	23	0.030263157894736843	0.015473380540257016	1.7009579802150594	0	10.345258347264304	0.37526196160962894	100	0
chr10	315180	319549	Amillepora16788	1220	61	0.05	0.0235513385293121	2.498945355182929	0	12.32903440821864	0.35297922829221323	100	0
chr10	319560	321966	Amillepora16789	617	27	0.04376012965964344	0.018851508120649653	1.683158294970866	0	8.490305481810353	0.34180682834059406	100	0
chr10	301858	307307	Amillepora16785	1805	109	0.06038781163434903	0.027689514298683614	2.9289930702371514	0	13.17969144534138	0.31021774730795376	100	0
chr10	379820	394573	Amillepora16796	4176	733	0.17552681992337166	0.12497818879776654	13.742140996859952	0	31.772461880421584	0.4916665044668596	100	0
chr10	427276	433019	Amillepora16800	327	158	0.4831804281345566	0.42668136714443217	39.082048575386175	0	44.27404344273277	2.448360196892563	100	0
chr10	407702	418133	Amillepora16798	2224	858	0.3857913669064748	0.26341782264507224	32.50728019170781	0	43.76551745101368	0.9280356850916397	100	0
chr10	402308	407282	Amillepora16797	863	182	0.21089223638470453	0.15816642576915135	16.27191277504869	0	33.81871463754693	1.1512024343637821	100	0
chr10	447137	454446	Amillepora16801	1571	103	0.06556333545512412	0.02726628895184136	3.4798811929538918	0	14.920895944286546	0.3764495732625641	100	0
chr10	499826	500605	Amillepora16804	662	38	0.05740181268882175	0.01690251572327044	2.1557839777529	0	10.212671095349362	0.39692673401765155	100	0
chr10	552049	557208	Amillepora16812	484	237	0.4896694214876033	0.514699020065329	43.202846012647775	0	46.47534703612971	2.1125157743695304	100	0
chr10	524217	530628	Amillepora16808	781	492	0.6299615877080665	0.6236948646920946	55.027364706662304	75	45.608698151496014	1.6320075330105481	100	0
chr10	578761	583442	Amillepora16815	1747	69	0.03949627933600458	0.01826171875	1.5525469845367397	0	8.803522682881177	0.21062505667179726	100	0
chr10	509028	519995	Amillepora16806	757	282	0.3725231175693527	0.3001242236024845	29.459303869100584	0	41.707416719702245	1.515881844587998	100	0
chr10	557392	560593	Amillepora16813	541	221	0.40850277264325324	0.31674082313681867	34.77814029166587	0	44.29436358568896	1.9043634327595735	100	0
chr10	520681	524138	Amillepora16807	400	143	0.3575	0.3017964071856287	32.358438980292526	0	44.94687529158918	2.2473437645794583	100	0
chr10	561324	577819	Amillepora16814	5750	615	0.10695652173913044	0.05476688220137099	7.468601268468196	0	23.88499490983213	0.3149859850140167	100	0
chr10	543127	551955	Amillepora16811	2352	582	0.24744897959183673	0.18515713744793638	20.229720566474512	0	37.522210864561686	0.7736949479730154	100	0
chr10	502299	508613	Amillepora16805	2901	156	0.05377456049638056	0.018354637823664373	1.9595709136479034	0	9.401910305523032	0.1745589975846165	100	0
chr10	530873	534770	Amillepora16809	492	163	0.3313008130081301	0.3937251436146708	26.42862268324777	0	40.18179346903469	1.811535151875335	100	0
chr10	461162	467337	Amillepora16802	1068	364	0.3408239700374532	0.25086013462976814	24.735922275193637	0	37.55585395121749	1.1491904682055984	100	0
chr10	469024	498354	Amillepora16803	7433	1298	0.17462666487286427	0.11716816615398848	13.659888959463396	0	31.948056120524846	0.37056327181815724	100	0
chr10	535880	540044	Amillepora16810	365	289	0.7917808219178082	0.7548672566371681	67.79387245476987	92.8571428571429	39.95120141210342	2.091141455531488	100	0
chr10	602618	606079	Amillepora16817	1307	52	0.03978576893649579	0.016145307769929364	1.7720546316014296	0	9.270230939892855	0.25642051000007565	100	0
chr10	611089	613827	Amillepora16818	762	34	0.04461942257217848	0.018598772119898882	1.5285244704636736	0	7.094870411214495	0.25702003698540205	100	0
chr10	670412	676378	Amillepora16824	2913	125	0.04291108822519739	0.016597510373443983	1.7796834335205685	0	9.054592731671423	0.16776396372184918	100	0
chr10	591800	593833	Amillepora16816	1160	57	0.04913793103448276	0.02028530297081534	1.9563530224411858	0	9.995360199027157	0.2934738805100604	100	0
chr10	662767	668384	Amillepora16823	2411	113	0.04686851928660307	0.016846700621257066	1.9976871476463365	0	10.323581430253462	0.21024795610734134	100	0
chr10	653785	660938	Amillepora16822	2772	104	0.03751803751803752	0.016504263093788062	1.6545128140349978	0	9.032062870979976	0.1715498485660977	100	0
chr10	635745	650592	Amillepora16821	6555	288	0.043935926773455376	0.018900515696189855	2.0086476353700746	0	10.339752118488832	0.1277096689890217	100	0
chr10	614392	617020	Amillepora16819	936	38	0.0405982905982906	0.018867924528301886	1.4671676747137838	0	7.811069382857623	0.2553127897770373	100	0
chr10	621996	631931	Amillepora16820	4311	187	0.0433774066341916	0.018967222379203164	1.8760060534832577	0	9.575769345753365	0.1458426896794328	100	0
chr10	699434	744377	Amillepora16826	5738	2598	0.4527710003485535	0.3679997178727606	40.164316195154065	0	46.39836425778303	0.6125229960326652	100	0
chr10	677558	694941	Amillepora16825	1917	924	0.48200312989045385	0.44530705683288546	41.57385377112705	0	45.699967536564984	1.0437700598513042	100	0
chr10	809375	823674	Amillepora16830	1260	654	0.5190476190476191	0.4122689075630252	45.87600218857484	33.3333333333333	46.59152542065757	1.3125675314520233	100	0
chr10	817961	830244	Amillepora16831	1078	632	0.5862708719851577	0.5220827522082753	48.725179079676316	50	44.94094780561695	1.368777466551084	100	0
chr10	801508	807448	Amillepora16829	732	397	0.5423497267759563	0.4064748201438849	43.045040759612476	33.3333333333333	43.83444816996399	1.6201678243896576	100	0
