chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	9	5	0.5555555555555556	0.5555555555555556	55.55555555555556	100	52.70462766947299	17.568209223157663	100	0
chr10	56203	78368	Amillepora16769	91	23	0.25274725274725274	0.24210526315789474	24.725274725274726	0	43.0591494817345	4.5138253483844695	100	0
chr10	129293	169672	Amillepora16774	199	28	0.1407035175879397	0.13725490196078433	14.07035175879397	0	34.85924185642788	2.471106137286162	100	0
chr10	116856	127301	Amillepora16773	74	12	0.16216216216216217	0.16216216216216217	16.216216216216218	0	37.11155721116458	4.314130895904041	100	0
chr10	90029	110622	Amillepora16771	86	22	0.2558139534883721	0.2558139534883721	25.58139534883721	0	43.887681540168785	4.732530409945752	100	0
chr10	201101	205740	Amillepora16778	71	1	0.014084507042253521	0.013888888888888888	1.408450704225352	0	11.867816581938518	1.408450704225352	100	0
chr10	171170	197798	Amillepora16777	341	37	0.10850439882697947	0.10541310541310542	10.850439882697946	0	31.147343028693598	1.6867231916820542	100	0
chr10	207171	226252	Amillepora16779	121	12	0.09917355371900827	0.0975609756097561	9.917355371900827	0	30.013770944034846	2.728524631275897	100	0
chr10	270177	271009	Amillepora16782	6	0	0	0	0	0	0	0	0	0
chr10	269654	270159	Amillepora16781	4	0	0	0	0	0	0	0	0	0
chr10	268976	269380	Amillepora16780	6	0	0	0	0	0	0	0	0	0
chr10	271174	271481	Amillepora16783	4	0	0	0	0	0	0	0	0	0
chr10	355437	358209	Amillepora16793	33	1	0.030303030303030304	0.030303030303030304	3.0303030303030303	0	17.407765595569767	3.03030303030303	100	0
chr10	290446	301430	Amillepora16784	106	3	0.02830188679245283	0.028037383177570093	2.830188679245283	0	16.66217369808076	1.6183733749086873	100	0
chr10	374803	377778	Amillepora16795	10	4	0.4	0.4	40	0	51.63977794943222	16.329931618554518	100	0
chr10	308237	314231	Amillepora16787	90	1	0.011111111111111112	0.010869565217391304	1.1111111111111112	0	10.540925533894594	1.1111111111111112	100	0
chr10	361003	374285	Amillepora16794	133	6	0.045112781954887216	0.043795620437956206	4.511278195488722	0	20.833618134303023	1.806503798551266	100	0
chr10	340754	348300	Amillepora16792	77	2	0.025974025974025976	0.02564102564102564	2.5974025974025974	0	16.010078848765147	1.8245178147695336	100	0
chr10	334969	340469	Amillepora16791	52	1	0.019230769230769232	0.019230769230769232	1.9230769230769231	0	13.867504905630728	1.9230769230769231	100	0
chr10	323999	326833	Amillepora16790	18	2	0.1111111111111111	0.1111111111111111	11.11111111111111	0	32.33808333817772	7.622159339667059	100	0
chr10	315180	319549	Amillepora16788	19	1	0.05263157894736842	0.05263157894736842	5.2631578947368425	0	22.941573387056177	5.263157894736841	100	0
chr10	319560	321966	Amillepora16789	22	0	0	0	0	0	0	0	0	0
chr10	301858	307307	Amillepora16785	58	5	0.08620689655172414	0.0847457627118644	8.620689655172415	0	28.31206276062634	3.7175559679984356	100	0
chr10	379820	394573	Amillepora16796	113	18	0.1592920353982301	0.15789473684210525	15.929203539823009	0	36.75782638096064	3.4578854352990778	100	0
chr10	427276	433019	Amillepora16800	3	2	0.6666666666666666	0.6666666666666666	66.66666666666667	100	57.73502691896258	33.333333333333336	100	0
chr10	407702	418133	Amillepora16798	68	20	0.29411764705882354	0.2898550724637681	29.41176470588235	0	45.90328421057632	5.56659086361628	100	0
chr10	402308	407282	Amillepora16797	19	3	0.15789473684210525	0.15789473684210525	15.789473684210526	0	37.46343246326775	8.5947008518708	100	0
chr10	447137	454446	Amillepora16801	45	1	0.022222222222222223	0.021739130434782608	2.2222222222222223	0	14.9071198499986	2.222222222222222	100	0
chr10	499826	500605	Amillepora16804	20	1	0.05	0.05	5	0	22.360679774997898	5	100	0
chr10	552049	557208	Amillepora16812	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	524217	530628	Amillepora16808	23	16	0.6956521739130435	0.7083333333333334	69.56521739130434	100	47.04719688969647	9.810018692482892	100	0
chr10	578761	583442	Amillepora16815	49	1	0.02040816326530612	0.0196078431372549	2.0408163265306123	0	14.285714285714286	2.0408163265306123	100	0
chr10	509028	519995	Amillepora16806	16	4	0.25	0.23529411764705882	21.875	0	40.697051490249265	10.174262872562316	100	0
chr10	557392	560593	Amillepora16813	16	4	0.25	0.25	25	0	44.721359549995796	11.180339887498949	100	0
chr10	520681	524138	Amillepora16807	9	3	0.3333333333333333	0.3333333333333333	33.333333333333336	0	50	16.666666666666668	100	0
chr10	561324	577819	Amillepora16814	201	8	0.03980099502487562	0.0392156862745098	3.9800995024875623	0	19.597948923039112	1.3823327352686372	100	0
chr10	543127	551955	Amillepora16811	64	14	0.21875	0.23076923076923078	21.875	0	41.666666666666664	5.208333333333333	100	0
chr10	502299	508613	Amillepora16805	123	1	0.008130081300813009	0.008	0.8130081300813008	0	9.016696346674339	0.8130081300813008	100	0
chr10	530873	534770	Amillepora16809	7	4	0.5714285714285714	0.5714285714285714	57.142857142857146	100	53.452248382484875	20.203050891044217	100	0
chr10	461162	467337	Amillepora16802	15	6	0.4	0.4	40	0	50.709255283710995	13.093073414159543	100	0
chr10	469024	498354	Amillepora16803	203	29	0.14285714285714285	0.14146341463414633	14.285714285714286	0	35.079219298485334	2.462078526948969	100	0
chr10	535880	540044	Amillepora16810	14	11	0.7857142857142857	0.7857142857142857	78.57142857142857	100	42.581531362632	11.380392954509878	100	0
chr10	602618	606079	Amillepora16817	44	0	0	0	0	0	0	0	0	0
chr10	611089	613827	Amillepora16818	17	1	0.058823529411764705	0.058823529411764705	5.882352941176471	0	24.253562503633297	5.88235294117647	100	0
chr10	670412	676378	Amillepora16824	112	2	0.017857142857142856	0.017094017094017096	1.7857142857142858	0	13.302731936060212	1.2569900164490062	100	0
chr10	591800	593833	Amillepora16816	28	1	0.03571428571428571	0.03571428571428571	3.5714285714285716	0	18.89822365046135	3.571428571428571	100	0
chr10	662767	668384	Amillepora16823	69	0	0	0	0	0	0	0	0	0
chr10	653785	660938	Amillepora16822	73	2	0.0273972602739726	0.02666666666666667	2.73972602739726	0	16.43677059831628	1.923778487026566	100	0
chr10	635745	650592	Amillepora16821	198	6	0.030303030303030304	0.03	3.0303030303030303	0	17.185435071243	1.221315689357281	100	0
chr10	614392	617020	Amillepora16819	27	2	0.07407407407407407	0.07407407407407407	7.407407407407407	0	26.688025634181187	5.13611292801138	100	0
chr10	621996	631931	Amillepora16820	117	2	0.017094017094017096	0.01639344262295082	1.7094017094017093	0	13.017931816417427	1.2035082221689015	100	0
chr10	699434	744377	Amillepora16826	110	36	0.32727272727272727	0.33035714285714285	32.72727272727273	0	47.13652026775482	4.494290866252085	100	0
chr10	677558	694941	Amillepora16825	42	19	0.4523809523809524	0.4418604651162791	45.23809523809524	0	50.37605389507488	7.773193873880943	100	0
chr10	809375	823674	Amillepora16830	37	13	0.35135135135135137	0.3333333333333333	35.13513513513514	0	48.39775141824609	7.956541321016079	100	0
chr10	817961	830244	Amillepora16831	24	10	0.4166666666666667	0.4166666666666667	41.666666666666664	0	50.36101551853349	10.279899245732688	100	0
chr10	801508	807448	Amillepora16829	13	2	0.15384615384615385	0.15384615384615385	15.384615384615385	0	37.553380809940535	10.415433852097385	100	0
chr10	843376	854059	Amillepora16833	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	915709	920006	Amillepora16841	12	7	0.5833333333333334	0.5833333333333334	58.333333333333336	100	51.49286505444372	14.864709750264078	100	0
chr10	955229	956793	Amillepora16843	6	2	0.3333333333333333	0.3333333333333333	33.333333333333336	0	51.63977794943222	21.081851067789195	100	0
chr10	908747	911709	Amillepora16840	12	3	0.25	0.25	25	0	45.22670168666454	13.055824196677337	100	0
chr10	958650	962761	Amillepora16844	38	31	0.8157894736842105	0.7804878048780488	78.94736842105263	100	39.646374271648405	6.431491177028906	100	0
chr10	962825	963451	Amillepora16845	8	2	0.25	0.25	25	0	46.29100498862757	16.366341767699428	100	0
chr10	876575	882033	Amillepora16836	40	0	0	0	0	0	0	0	0	0
chr10	862727	869790	Amillepora16834	73	2	0.0273972602739726	0.0273972602739726	2.73972602739726	0	16.43677059831628	1.923778487026566	100	0
chr10	893468	893845	Amillepora16838	3	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	78	3	0.038461538461538464	0.0375	3.8461538461538463	0	19.355241528469076	2.1915495473007294	100	0
chr10	884924	889458	Amillepora16837	15	1	0.06666666666666667	0.06666666666666667	6.666666666666667	0	25.81988897471612	6.666666666666666	100	0
chr10	871055	872906	Amillepora16835	12	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	72	2	0.027777777777777776	0.027777777777777776	2.7777777777777777	0	16.548879560577063	1.9503041597205821	100	0
chr10	985156	991593	Amillepora16846	62	1	0.016129032258064516	0.015873015873015872	1.6129032258064515	0	12.700012700019053	1.6129032258064515	100	0
chr10	1073221	1080690	Amillepora16852	154	1	0.006493506493506494	0.00625	0.6493506493506493	0	8.05822964025381	0.6493506493506493	100	0
chr10	1007914	1015920	Amillepora16848	87	0	0	0	0	0	0	0	0	0
chr10	997844	1003675	Amillepora16847	66	0	0	0	0	0	0	0	0	0
chr10	1026335	1038625	Amillepora16850	80	9	0.1125	0.10843373493975904	11.25	0	31.797420482911637	3.5550596854467305	100	0
chr10	1040973	1072966	Amillepora16851	290	8	0.027586206896551724	0.026845637583892617	2.7586206896551726	0	16.406714745748417	0.9634354634513522	100	0
chr10	1128884	1134241	Amillepora16855	29	2	0.06896551724137931	0.0967741935483871	6.896551724137931	0	25.788071477756382	4.788724653995956	100	0
chr10	1160065	1166298	Amillepora16858	67	1	0.014925373134328358	0.014705882352941176	1.492537313432836	0	12.21694443563052	1.492537313432836	100	0
chr10	1166914	1173960	Amillepora16859	46	0	0	0	0	0	0	0	0	0
chr10	1089763	1090734	Amillepora16853	28	1	0.03571428571428571	0.034482758620689655	3.5714285714285716	0	18.89822365046134	3.571428571428571	100	0
chr10	1136346	1145909	Amillepora16856	73	3	0.0410958904109589	0.04	4.109589041095891	0	19.98858121516968	2.339486476246484	100	0
chr10	1108250	1127670	Amillepora16854	136	7	0.051470588235294115	0.05	5.147058823529412	0	22.177242059360726	1.9016828177716492	100	0
chr10	1175766	1186441	Amillepora16860	115	1	0.008695652173913044	0.00819672131147541	0.8695652173913043	0	9.325048082403137	0.8695652173913043	100	0
chr10	1146957	1156217	Amillepora16857	88	3	0.03409090909090909	0.033707865168539325	3.409090909090909	0	18.25026302039176	1.9454845748129166	100	0
chr10	1268602	1271796	Amillepora16873	5	1	0.2	0.2	20	0	44.721359549995796	20	100	0
chr10	1259999	1266247	Amillepora16872	14	1	0.07142857142857142	0.07142857142857142	7.142857142857143	0	26.726124191242445	7.142857142857143	100	0
chr10	1187532	1191492	Amillepora16861	36	0	0	0	0	0	0	0	0	0
chr10	1201565	1207621	Amillepora16863	47	1	0.02127659574468085	0.02127659574468085	2.127659574468085	0	14.586499149789477	2.127659574468085	100	0
chr10	1193724	1201372	Amillepora16862	81	0	0	0	0	0	0	0	0	0
chr10	1235039	1235617	Amillepora16867	4	0	0	0	0	0	0	0	0	0
chr10	1210027	1217850	Amillepora16864	70	0	0	0	0	0	0	0	0	0
chr10	1232818	1233158	Amillepora16865	8	0	0	0	0	0	0	0	0	0
chr10	1237177	1237977	Amillepora16868	8	0	0	0	0	0	0	0	0	0
chr10	1234787	1234988	Amillepora16866	1	0	0	0	0	0	NA	NA	0	0
chr10	1329314	1343071	Amillepora16877	153	2	0.013071895424836602	0.012578616352201259	1.3071895424836601	0	11.39556760886928	0.9212770375536347	100	0
chr10	1311280	1322125	Amillepora16875	60	10	0.16666666666666666	0.16393442622950818	16.666666666666668	0	37.58230140014145	4.85185424782985	100	0
chr10	1327250	1328661	Amillepora16876	19	0	0	0	0	0	0	0	0	0
chr10	1277162	1302485	Amillepora16874	318	14	0.0440251572327044	0.043076923076923075	4.40251572327044	0	20.54743515485501	1.1522429472854618	100	0
chr10	1480991	1489453	Amillepora16891	95	2	0.021052631578947368	0.02040816326530612	2.1052631578947367	0	14.432140317088784	1.480706353958844	100	0
chr10	1468808	1471174	Amillepora16888	16	4	0.25	0.25	25	0	44.721359549995796	11.180339887498949	100	0
chr10	1472970	1474635	Amillepora16890	7	3	0.42857142857142855	0.42857142857142855	42.857142857142854	0	53.45224838248488	20.203050891044217	100	0
chr10	1464797	1467424	Amillepora16886	18	2	0.1111111111111111	0.1111111111111111	11.11111111111111	0	32.33808333817771	7.622159339667059	100	0
chr10	1471835	1472866	Amillepora16889	15	1	0.06666666666666667	0.06666666666666667	6.666666666666667	0	25.81988897471612	6.666666666666666	100	0
chr10	1362844	1434109	Amillepora16878	269	200	0.7434944237918215	0.7381818181818182	74.1635687732342	100	43.74863763226266	2.6674015136904297	100	0
chr10	1441209	1443746	Amillepora16884	50	0	0	0	0	0	0	0	0	0
chr10	1443755	1447431	Amillepora16885	50	1	0.02	0.02	2	0	14.142135623730951	2	100	0
chr10	1543563	1557328	Amillepora16898	144	9	0.0625	0.060810810810810814	6.25	0	24.29063533617359	2.024219611347799	100	0
chr10	1492348	1493856	Amillepora16892	13	1	0.07692307692307693	0.07692307692307693	7.6923076923076925	0	27.735009811261456	7.6923076923076925	100	0
chr10	1495560	1500277	Amillepora16893	20	0	0	0	0	0	0	0	0	0
chr10	1558063	1578487	Amillepora16899	199	6	0.03015075376884422	0.029411764705882353	3.0150753768844223	0	17.143328468507434	1.2152583342609273	100	0
chr10	1529597	1543308	Amillepora16897	125	5	0.04	0.04	4	0	19.67477507351859	1.7597653802562394	100	0
chr10	1503729	1511093	Amillepora16894	2	0	0	0	0	0	0	0	0	0
chr10	1520092	1526551	Amillepora16896	30	9	0.3	0.28125	30	0	46.6091599699399	8.509629433967632	100	0
chr10	1517108	1519295	Amillepora16895	5	0	0	0	0	0	0	0	0	0
chr10	1650051	1652561	Amillepora16902	25	1	0.04	0.03571428571428571	2	0	10	2	50	0
chr10	1594546	1631644	Amillepora16900	200	3	0.015	0.014285714285714285	1.5	0	12.185748327926266	0.8616625276509295	100	0
chr10	1635058	1659621	Amillepora16901	305	18	0.05901639344262295	0.05660377358490566	5.573770491803279	0	22.618444831417754	1.2951283835239942	100	0
chr10	1663588	1677639	Amillepora16903	87	2	0.022988505747126436	0.022727272727272728	2.2988505747126435	0	15.073552182801702	1.6160544239713273	100	0
chr10	1720738	1741689	Amillepora16905	183	5	0.0273224043715847	0.02631578947368421	2.459016393442623	0	15.080997908901834	1.1148194441481662	100	0
chr10	1682851	1715395	Amillepora16904	80	4	0.05	0.04878048780487805	5	0	21.932000780317516	2.45207223136842	100	0
chr10	1747056	1756457	Amillepora16906	93	4	0.043010752688172046	0.0425531914893617	4.301075268817204	0	20.39809504438893	2.1151839225551416	100	0
chr10	1829427	1837350	Amillepora16914	50	5	0.1	0.09803921568627451	10	0	30.304576336566324	4.285714285714286	100	0
chr10	1819893	1828700	Amillepora16913	87	0	0	0	0	0	0	0	0	0
chr10	1774682	1799113	Amillepora16908	54	3	0.05555555555555555	0.05357142857142857	5.555555555555555	0	23.12122823226641	3.146400633082523	100	0
chr10	1763368	1773118	Amillepora16907	34	0	0	0	0	0	0	0	0	0
chr10	1851236	1854953	Amillepora16915	36	0	0	0	0	0	0	0	0	0
chr10	1883907	1884492	Amillepora16917	17	1	0.058823529411764705	0.05555555555555555	5.882352941176471	0	24.2535625036333	5.88235294117647	100	0
chr10	1935341	1937106	Amillepora16919	21	12	0.5714285714285714	0.5714285714285714	57.142857142857146	100	50.709255283710995	11.065666703449763	100	0
chr10	1915346	1917447	Amillepora16918	1	1	1	1	100	100	NA	NA	100	100
chr10	1937314	1937680	Amillepora16920	2	2	1	1	100	100	0	0	100	100
chr10	1992501	2003703	Amillepora16922	89	0	0	0	0	0	0	0	0	0
chr10	2048046	2071807	Amillepora16928	121	16	0.1322314049586777	0.13114754098360656	13.223140495867769	0	34.01506715249041	3.0922788320445793	100	0
chr10	2026251	2045618	Amillepora16926	42	34	0.8095238095238095	0.8181818181818182	80.95238095238095	100	39.74366179316374	6.132580154445567	100	0
chr10	2021479	2025695	Amillepora16925	53	0	0	0	0	0	0	0	0	0
chr10	2007159	2018105	Amillepora16923	35	11	0.3142857142857143	0.32432432432432434	31.428571428571427	0	47.10082159536054	7.961491954505554	100	0
chr10	2073302	2077905	Amillepora16929	56	1	0.017857142857142856	0.017241379310344827	1.7857142857142858	0	13.363062095621205	1.7857142857142858	100	0
chr10	2086150	2093574	Amillepora16931	17	8	0.47058823529411764	0.47058823529411764	47.05882352941177	0	51.44957554275265	12.478354962115544	100	0
chr10	2095833	2112136	Amillepora16932	47	31	0.6595744680851063	0.6666666666666666	65.95744680851064	100	47.89751624985077	6.986570800554747	100	0
chr10	2082697	2084961	Amillepora16930	4	3	0.75	0.75	75	100	50	25	100	0
chr10	2112461	2127562	Amillepora16933	38	16	0.42105263157894735	0.4358974358974359	42.10526315789474	0	50.035549240182355	8.116837904800631	100	0
chr10	2130356	2145998	Amillepora16934	47	21	0.44680851063829785	0.44680851063829785	44.680851063829785	0	50.25375018797698	7.33026284390658	100	0
chr10	2169383	2182705	Amillepora16937	59	2	0.03389830508474576	0.03333333333333333	3.389830508474576	0	18.2520824972938	2.3762187434548365	100	0
chr10	2249320	2251249	Amillepora16946	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	2254109	2256981	Amillepora16947	8	4	0.5	0.4444444444444444	50	50	53.45224838248488	18.89822365046136	100	0
chr10	2190122	2204488	Amillepora16939	203	7	0.034482758620689655	0.03365384615384615	3.4482758620689653	0	18.29166976129292	1.2838235354703424	100	0
chr10	2210509	2221906	Amillepora16941	45	25	0.5555555555555556	0.5652173913043478	55.55555555555556	100	50.251890762960606	7.491109582924912	100	0
chr10	2148874	2162506	Amillepora16936	145	1	0.006896551724137931	0.00684931506849315	0.6896551724137931	0	8.304547985373977	0.689655172413793	100	0
chr10	2231833	2240923	Amillepora16944	57	9	0.15789473684210525	0.15	15.789473684210526	0	36.788360369097944	4.872737367223955	100	0
chr10	2226348	2230411	Amillepora16943	7	2	0.2857142857142857	0.2857142857142857	28.571428571428573	0	48.79500364742666	18.442777839082936	100	0
chr10	2205919	2210439	Amillepora16940	5	2	0.4	0.4	40	0	54.772255750516614	24.49489742783178	100	0
chr10	2241694	2249302	Amillepora16945	87	0	0	0	0	0	0	0	0	0
chr10	2256993	2263971	Amillepora16948	88	0	0	0	0	0	0	0	0	0
chr10	2364411	2371316	Amillepora16958	72	0	0	0	0	0	0	0	0	0
chr10	2264930	2272038	Amillepora16949	16	4	0.25	0.23529411764705882	25	0	44.721359549995796	11.180339887498949	100	0
chr10	2344139	2349159	Amillepora16956	79	3	0.0379746835443038	0.0375	3.7974683544303796	0	19.23563716382553	2.164178263962305	100	0
chr10	2282515	2301395	Amillepora16952	271	8	0.02952029520295203	0.03260869565217391	2.952029520295203	0	16.957285813540036	1.0300817546497552	100	0
