chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	7	3	0.42857142857142855	0.42857142857142855	42.857142857142854	0	53.45224838248488	20.203050891044217	100	0
chr10	56203	78368	Amillepora16769	54	14	0.25925925925925924	0.25	25.925925925925927	0	44.23430404998889	6.019526336088897	100	0
chr10	129293	169672	Amillepora16774	115	21	0.1826086956521739	0.17647058823529413	18.26086956521739	0	38.803618694634956	3.6184561009870864	100	0
chr10	116856	127301	Amillepora16773	26	4	0.15384615384615385	0.15384615384615385	15.384615384615385	0	36.794648440311995	7.2160242458822	100	0
chr10	90029	110622	Amillepora16771	39	7	0.1794871794871795	0.1794871794871795	17.94871794871795	0	38.87764119844716	6.225404909403938	100	0
chr10	201101	205740	Amillepora16778	31	1	0.03225806451612903	0.03125	3.225806451612903	0	17.960530202677518	3.2258064516129035	100	0
chr10	171170	197798	Amillepora16777	176	15	0.08522727272727272	0.08379888268156424	8.522727272727273	0	28.00162332956621	2.110701775114399	100	0
chr10	207171	226252	Amillepora16779	49	8	0.16326530612244897	0.16326530612244897	16.3265306122449	0	37.343778907995556	5.334825558285075	100	0
chr10	270177	271009	Amillepora16782	4	0	0	0	0	0	0	0	0	0
chr10	269654	270159	Amillepora16781	2	0	0	0	0	0	0	0	0	0
chr10	268976	269380	Amillepora16780	1	1	1	1	100	100	NA	NA	100	100
chr10	271174	271481	Amillepora16783	1	0	0	0	0	0	NA	NA	0	0
chr10	355437	358209	Amillepora16793	14	0	0	0	0	0	0	0	0	0
chr10	290446	301430	Amillepora16784	51	2	0.0392156862745098	0.038461538461538464	3.9215686274509802	0	19.60392117639215	2.7450980392156863	100	0
chr10	374803	377778	Amillepora16795	10	3	0.3	0.3	30	0	48.3045891539648	15.275252316519467	100	0
chr10	308237	314231	Amillepora16787	42	0	0	0	0	0	0	0	0	0
chr10	361003	374285	Amillepora16794	69	2	0.028985507246376812	0.02857142857142857	2.898550724637681	0	16.899482177531738	2.0344585786499105	100	0
chr10	340754	348300	Amillepora16792	36	0	0	0	0	0	0	0	0	0
chr10	334969	340469	Amillepora16791	21	0	0	0	0	0	0	0	0	0
chr10	323999	326833	Amillepora16790	15	0	0	0	0	0	0	0	0	0
chr10	315180	319549	Amillepora16788	16	0	0	0	0	0	0	0	0	0
chr10	319560	321966	Amillepora16789	8	0	0	0	0	0	0	0	0	0
chr10	301858	307307	Amillepora16785	22	0	0	0	0	0	0	0	0	0
chr10	379820	394573	Amillepora16796	40	10	0.25	0.24390243902439024	25	0	43.85290096535146	6.933752452815363	100	0
chr10	427276	433019	Amillepora16800	3	2	0.6666666666666666	0.75	66.66666666666667	100	57.73502691896258	33.333333333333336	100	0
chr10	407702	418133	Amillepora16798	28	8	0.2857142857142857	0.2857142857142857	28.571428571428573	0	46.004370622823636	8.69400884928835	100	0
chr10	402308	407282	Amillepora16797	16	3	0.1875	0.1875	18.75	0	40.311288741492746	10.077822185373186	100	0
chr10	447137	454446	Amillepora16801	17	1	0.058823529411764705	0.05555555555555555	5.882352941176471	0	24.253562503633297	5.88235294117647	100	0
chr10	499826	500605	Amillepora16804	2	0	0	0	0	0	0	0	0	0
chr10	552049	557208	Amillepora16812	4	1	0.25	0.25	25	0	50	25	100	0
chr10	524217	530628	Amillepora16808	6	3	0.5	0.5	50	50	54.772255750516614	22.3606797749979	100	0
chr10	578761	583442	Amillepora16815	21	0	0	0	0	0	0	0	0	0
chr10	509028	519995	Amillepora16806	5	1	0.2	0.2	20	0	44.721359549995796	20	100	0
chr10	557392	560593	Amillepora16813	9	0	0	0	0	0	0	0	0	0
chr10	520681	524138	Amillepora16807	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	561324	577819	Amillepora16814	94	2	0.02127659574468085	0.02127659574468085	2.127659574468085	0	14.507865158346245	1.4963720362176007	100	0
chr10	543127	551955	Amillepora16811	22	6	0.2727272727272727	0.2727272727272727	27.272727272727273	0	45.58423058385519	9.71859061499725	100	0
chr10	502299	508613	Amillepora16805	62	1	0.016129032258064516	0.015873015873015872	1.6129032258064515	0	12.700012700019055	1.6129032258064515	100	0
chr10	530873	534770	Amillepora16809	5	2	0.4	0.4	40	0	54.772255750516614	24.49489742783178	100	0
chr10	461162	467337	Amillepora16802	16	2	0.125	0.125	12.5	0	34.15650255319866	8.539125638299666	100	0
chr10	469024	498354	Amillepora16803	98	14	0.14285714285714285	0.14	14.285714285714286	0	35.17262290563296	3.5529714526700493	100	0
chr10	535880	540044	Amillepora16810	7	4	0.5714285714285714	0.5714285714285714	57.142857142857146	100	53.45224838248488	20.203050891044217	100	0
chr10	602618	606079	Amillepora16817	14	0	0	0	0	0	0	0	0	0
chr10	611089	613827	Amillepora16818	15	0	0	0	0	0	0	0	0	0
chr10	670412	676378	Amillepora16824	43	1	0.023255813953488372	0.022727272727272728	2.3255813953488373	0	15.249857033260458	2.3255813953488373	100	0
chr10	591800	593833	Amillepora16816	19	0	0	0	0	0	0	0	0	0
chr10	662767	668384	Amillepora16823	37	0	0	0	0	0	0	0	0	0
chr10	653785	660938	Amillepora16822	35	0	0	0	0	0	0	0	0	0
chr10	635745	650592	Amillepora16821	85	2	0.023529411764705882	0.022988505747126436	2.3529411764705883	0	15.247721049352892	1.6538475539636426	100	0
chr10	614392	617020	Amillepora16819	16	2	0.125	0.125	12.5	0	34.15650255319866	8.539125638299666	100	0
chr10	621996	631931	Amillepora16820	53	1	0.018867924528301886	0.018518518518518517	1.8867924528301887	0	13.736056394868903	1.886792452830189	100	0
chr10	699434	744377	Amillepora16826	74	26	0.35135135135135137	0.35135135135135137	35.13513513513514	0	48.065116882624885	5.587456343550827	100	0
chr10	677558	694941	Amillepora16825	16	8	0.5	0.5	50	50	51.63977794943222	12.909944487358056	100	0
chr10	809375	823674	Amillepora16830	9	5	0.5555555555555556	0.5555555555555556	55.55555555555556	100	52.70462766947299	17.568209223157663	100	0
chr10	817961	830244	Amillepora16831	8	5	0.625	0.625	62.5	100	51.75491695067657	18.298126367784995	100	0
chr10	801508	807448	Amillepora16829	6	3	0.5	0.5	50	50	54.772255750516614	22.3606797749979	100	0
chr10	843376	854059	Amillepora16833	5	0	0	0	0	0	0	0	0	0
chr10	915709	920006	Amillepora16841	6	4	0.6666666666666666	0.6666666666666666	66.66666666666667	100	51.63977794943223	21.081851067789195	100	0
chr10	955229	956793	Amillepora16843	2	2	1	1	100	100	0	0	100	100
chr10	908747	911709	Amillepora16840	10	4	0.4	0.4	40	0	51.63977794943222	16.329931618554518	100	0
chr10	958650	962761	Amillepora16844	16	13	0.8125	0.7647058823529411	78.125	100	40.697051490249265	10.174262872562316	100	0
chr10	962825	963451	Amillepora16845	7	4	0.5714285714285714	0.5714285714285714	57.142857142857146	100	53.45224838248488	20.203050891044217	100	0
chr10	876575	882033	Amillepora16836	20	1	0.05	0.047619047619047616	5	0	22.360679774997898	5	100	0
chr10	862727	869790	Amillepora16834	50	1	0.02	0.02	2	0	14.142135623730951	2	100	0
chr10	893468	893845	Amillepora16838	2	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	32	0	0	0	0	0	0	0	0	0
chr10	884924	889458	Amillepora16837	8	0	0	0	0	0	0	0	0	0
chr10	871055	872906	Amillepora16835	5	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	35	0	0	0	0	0	0	0	0	0
chr10	985156	991593	Amillepora16846	43	3	0.06976744186046512	0.06976744186046512	6.976744186046512	0	25.77696311132333	3.930950021993101	100	0
chr10	1073221	1080690	Amillepora16852	70	1	0.014285714285714285	0.014084507042253521	1.4285714285714286	0	11.952286093343947	1.4285714285714286	100	0
chr10	1007914	1015920	Amillepora16848	59	0	0	0	0	0	0	0	0	0
chr10	997844	1003675	Amillepora16847	35	0	0	0	0	0	0	0	0	0
chr10	1026335	1038625	Amillepora16850	45	8	0.17777777777777778	0.17777777777777778	17.77777777777778	0	38.66457674602806	5.763774795025093	100	0
chr10	1040973	1072966	Amillepora16851	158	10	0.06329113924050633	0.06172839506172839	6.329113924050633	0	24.42600760700595	1.9432288275085368	100	0
chr10	1128884	1134241	Amillepora16855	13	2	0.15384615384615385	0.14285714285714285	15.384615384615385	0	37.553380809940535	10.415433852097385	100	0
chr10	1160065	1166298	Amillepora16858	32	1	0.03125	0.03125	3.125	0	17.67766952966369	3.125	100	0
chr10	1166914	1173960	Amillepora16859	31	1	0.03225806451612903	0.03225806451612903	3.225806451612903	0	17.9605302026775	3.2258064516129035	100	0
chr10	1089763	1090734	Amillepora16853	8	0	0	0	0	0	0	0	0	0
chr10	1136346	1145909	Amillepora16856	58	1	0.017241379310344827	0.017241379310344827	1.7241379310344827	0	13.130643285972262	1.7241379310344829	100	0
chr10	1108250	1127670	Amillepora16854	64	0	0	0	0	0	0	0	0	0
chr10	1175766	1186441	Amillepora16860	61	1	0.01639344262295082	0.01639344262295082	1.639344262295082	0	12.803687993289579	1.6393442622950822	100	0
chr10	1146957	1156217	Amillepora16857	64	1	0.015625	0.015384615384615385	1.5625	0	12.5	1.5625	100	0
chr10	1268602	1271796	Amillepora16873	2	0	0	0	0	0	0	0	0	0
chr10	1259999	1266247	Amillepora16872	13	5	0.38461538461538464	0.38461538461538464	38.46153846153846	0	50.63696835418333	14.044168141158107	100	0
chr10	1187532	1191492	Amillepora16861	21	1	0.047619047619047616	0.047619047619047616	4.761904761904762	0	21.821789023599244	4.761904761904762	100	0
chr10	1201565	1207621	Amillepora16863	16	0	0	0	0	0	0	0	0	0
chr10	1193724	1201372	Amillepora16862	33	0	0	0	0	0	0	0	0	0
chr10	1235039	1235617	Amillepora16867	3	0	0	0	0	0	0	0	0	0
chr10	1210027	1217850	Amillepora16864	35	0	0	0	0	0	0	0	0	0
chr10	1251924	1253961	Amillepora16871	3	0	0	0	0	0	0	0	0	0
chr10	1232818	1233158	Amillepora16865	5	0	0	0	0	0	0	0	0	0
chr10	1237177	1237977	Amillepora16868	5	0	0	0	0	0	0	0	0	0
chr10	1234787	1234988	Amillepora16866	1	0	0	0	0	0	NA	NA	0	0
chr10	1329314	1343071	Amillepora16877	81	0	0	0	0	0	0	0	0	0
chr10	1311280	1322125	Amillepora16875	47	9	0.19148936170212766	0.19148936170212766	19.148936170212767	0	39.77271225536436	5.80144633497693	100	0
chr10	1327250	1328661	Amillepora16876	11	0	0	0	0	0	0	0	0	0
chr10	1277162	1302485	Amillepora16874	166	5	0.030120481927710843	0.029585798816568046	3.0120481927710845	0	17.143596013215245	1.3306011058154015	100	0
chr10	1480991	1489453	Amillepora16891	45	1	0.022222222222222223	0.02127659574468085	2.2222222222222223	0	14.907119849998603	2.222222222222222	100	0
chr10	1468808	1471174	Amillepora16888	6	4	0.6666666666666666	0.6666666666666666	66.66666666666667	100	51.63977794943223	21.081851067789195	100	0
chr10	1472970	1474635	Amillepora16890	10	2	0.2	0.2	20	0	42.16370213557839	13.333333333333332	100	0
chr10	1464797	1467424	Amillepora16886	7	0	0	0	0	0	0	0	0	0
chr10	1471835	1472866	Amillepora16889	10	0	0	0	0	0	0	0	0	0
chr10	1362844	1434109	Amillepora16878	145	109	0.7517241379310344	0.7534246575342466	75.17241379310344	100	43.351013192630084	3.600105692727776	100	0
chr10	1441209	1443746	Amillepora16884	27	0	0	0	0	0	0	0	0	0
chr10	1443755	1447431	Amillepora16885	22	0	0	0	0	0	0	0	0	0
chr10	1543563	1557328	Amillepora16898	74	4	0.05405405405405406	0.05333333333333334	5.405405405405405	0	22.7667860209518	2.646585116721439	100	0
chr10	1492348	1493856	Amillepora16892	11	0	0	0	0	0	0	0	0	0
chr10	1495560	1500277	Amillepora16893	16	0	0	0	0	0	0	0	0	0
chr10	1558063	1578487	Amillepora16899	91	0	0	0	0	0	0	0	0	0
chr10	1529597	1543308	Amillepora16897	68	2	0.029411764705882353	0.028985507246376812	2.9411764705882355	0	17.021393345759947	2.06414713705158	100	0
chr10	1503729	1511093	Amillepora16894	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	1520092	1526551	Amillepora16896	19	7	0.3684210526315789	0.42857142857142855	36.8421052631579	0	49.55946277833521	11.369720523522561	100	0
