chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	682	375	0.5498533724340176	0.4403398596231991	47.47296641315099	44.4444444444444	46.020573276712774	1.7622188279361468	100	0
chr10	56203	78368	Amillepora16769	3434	1307	0.3806057076295865	0.2198161485974223	33.16589865212303	0	44.572685467996074	0.7606216018930786	100	0
chr10	129293	169672	Amillepora16774	7636	1823	0.23873755893137769	0.16374855766818844	19.992619752720852	0	37.73836220720594	0.4318670683864382	100	0
chr10	116856	127301	Amillepora16773	2405	395	0.16424116424116425	0.12766508416055244	13.298046203080528	0	31.470498996435605	0.6417207594361624	100	0
chr10	90029	110622	Amillepora16771	3700	1370	0.37027027027027026	0.2756183745583039	29.83739578437805	0	42.12818303078417	0.6925830627275676	100	0
chr10	201101	205740	Amillepora16778	2462	87	0.035337124289195776	0.01672822072561373	1.5050519485499914	0	8.30424786221439	0.1673617772461127	100	0
chr10	171170	197798	Amillepora16777	10207	1315	0.12883315371803664	0.08828949086635424	8.995194475676158	0	25.550183515032703	0.25289775054360586	100	0
chr10	207171	226252	Amillepora16779	4173	806	0.19314641744548286	0.12982098675593073	15.621712547130691	0	33.90840692600702	0.5249080026796857	100	0
chr10	270177	271009	Amillepora16782	242	17	0.07024793388429752	0.024868123587038434	3.988265522356431	0	16.897116277900516	1.086187772963732	100	0
chr10	269654	270159	Amillepora16781	66	1	0.015151515151515152	0.0056179775280898875	0.5050505050505045	0	4.103049699311082	0.5050505050505045	33.3333333333333	0
chr10	268976	269380	Amillepora16780	169	7	0.04142011834319527	0.020804438280166437	2.177320542705158	0	12.134846880217557	0.9334497600167329	100	0
chr10	271174	271481	Amillepora16783	196	7	0.03571428571428571	0.014908256880733946	1.686912860382248	0	9.28114265864942	0.6629387613321007	100	0
chr10	355437	358209	Amillepora16793	1243	38	0.030571198712791632	0.01181896800230614	1.3786738538605152	0	8.473004704694105	0.24032662261937604	100	0
chr10	290446	301430	Amillepora16784	4326	161	0.0372168284789644	0.016507585189283903	2.0393709045234982	0	11.110496928926631	0.16892356026087427	100	0
chr10	374803	377778	Amillepora16795	824	334	0.4053398058252427	0.2567283431455004	33.225442146195135	0	43.23625433603368	1.5062062905111868	100	0
chr10	308237	314231	Amillepora16787	2880	104	0.03611111111111111	0.017620880442626895	1.8042907527617997	0	9.706830607658897	0.18087610904000265	100	0
chr10	361003	374285	Amillepora16794	4522	383	0.08469703670942061	0.04672822480713115	5.497558743402448	0	19.723567270680736	0.29330548636674897	100	0
chr10	340754	348300	Amillepora16792	3198	135	0.04221388367729831	0.021751740139211138	2.1635116943077106	0	11.14894736485393	0.19714902581949398	100	0
chr10	334969	340469	Amillepora16791	1909	83	0.043478260869565216	0.02086144265697976	2.0277327479808154	0	9.872580660052801	0.22595800229251592	100	0
chr10	323999	326833	Amillepora16790	739	23	0.03112313937753721	0.015328019619865114	1.598880583657309	0	10.062964304265238	0.3701721257622759	100	0
chr10	315180	319549	Amillepora16788	1185	57	0.04810126582278481	0.02535855331531906	2.6900209321144386	0	13.525202033273102	0.3929023134095511	100	0
chr10	319560	321966	Amillepora16789	590	23	0.03898305084745763	0.018156424581005588	1.8489264154334164	0	10.094623564407824	0.41558907529380146	100	0
