chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	599	333	0.5559265442404007	0.47659334461364916	47.40938805212595	50	45.86917373039298	1.874163630361707	100	0
chr10	56203	78368	Amillepora16769	3137	1127	0.35926043991074275	0.21952101873959917	31.99161871729697	0	44.56411661669769	0.7956609476310714	100	0
chr10	129293	169672	Amillepora16774	6969	1602	0.2298751614291864	0.16614819534500205	19.59029606594375	0	37.664286760932725	0.4511744685727877	100	0
chr10	116856	127301	Amillepora16773	2172	360	0.16574585635359115	0.13824588477366256	13.755612665569604	0	32.408671415330446	0.6953946052100866	100	0
chr10	90029	110622	Amillepora16771	3359	1260	0.3751116403691575	0.2800657553209898	31.055999765526963	0	43.05234989970991	0.7428341468852819	100	0
chr10	201101	205740	Amillepora16778	2254	79	0.035048802129547474	0.017112531138308244	1.6057960197790044	0	8.97139340964623	0.18896568482191323	100	0
chr10	171170	197798	Amillepora16777	9516	1168	0.12274064733081126	0.09073138589940699	9.059510841631743	0	26.000420132739382	0.26653432647972153	100	0
chr10	207171	226252	Amillepora16779	3785	680	0.17965653896961692	0.12605893852726088	15.040411071388615	0	33.74051561173927	0.5484269310892866	100	0
chr10	270177	271009	Amillepora16782	225	10	0.044444444444444446	0.028888888888888888	3.758024691358025	0	17.251399997007503	1.1500933331338345	100	0
chr10	269654	270159	Amillepora16781	60	3	0.05	0.04838709677419355	2.6111111111111116	0	10.911243819215134	1.4086355199409604	66.6666666666667	0
chr10	268976	269380	Amillepora16780	146	5	0.03424657534246575	0.01717557251908397	1.796042617960426	0	11.983570613482431	0.9917673606200367	100	0
chr10	271174	271481	Amillepora16783	190	8	0.042105263157894736	0.02152317880794702	2.2535505430242275	0	11.196023721831994	0.8122449305857418	100	0
chr10	355437	358209	Amillepora16793	1155	36	0.03116883116883117	0.015890057977238567	1.6508289690107874	0	10.065659350487937	0.29617693635352904	100	0
chr10	290446	301430	Amillepora16784	3956	120	0.030333670374115267	0.015559586938319844	1.6231841194221495	0	9.850799516341336	0.15661860050471077	100	0
chr10	374803	377778	Amillepora16795	762	294	0.3858267716535433	0.2535301668806162	31.63793227769606	0	42.879398044019176	1.5533566975043727	100	0
chr10	308237	314231	Amillepora16787	2702	91	0.03367875647668394	0.017687934301958308	1.7509464895660307	0	9.61053675977718	0.18488640240793608	100	0
chr10	361003	374285	Amillepora16794	4210	341	0.08099762470308788	0.04593474581217533	5.191509245015934	0	19.241572415697153	0.2965510811179615	100	0
chr10	340754	348300	Amillepora16792	2917	127	0.04353788138498457	0.022602799269755718	2.1982304899370018	0	11.13674525885143	0.20620066957506036	100	0
chr10	334969	340469	Amillepora16791	1726	80	0.046349942062572425	0.024271844660194174	2.3278482171877304	0	11.5172256477084	0.27722186443469027	100	0
chr10	323999	326833	Amillepora16790	637	16	0.02511773940345369	0.012885411872986655	1.3713402120202087	0	9.837296972225051	0.38976789720136196	100	0
chr10	315180	319549	Amillepora16788	1051	39	0.037107516650808754	0.02295997517840521	2.2778962764690642	0	12.664321892579297	0.39064348216841716	100	0
chr10	319560	321966	Amillepora16789	554	20	0.036101083032490974	0.015205271160669031	1.743023322445705	0	9.594021132414019	0.40761089937264744	100	0
chr10	301858	307307	Amillepora16785	1640	87	0.05304878048780488	0.026455026455026454	2.9436357695596636	0	13.810084421734699	0.34101572788942297	100	0
chr10	379820	394573	Amillepora16796	3667	605	0.1649850013635124	0.12527786598920293	13.24917711746182	0	31.606406423600195	0.521938899317363	100	0
chr10	427276	433019	Amillepora16800	264	121	0.4583333333333333	0.40717299578059074	37.380211884432725	0	44.69307019861725	2.750668323595888	100	0
chr10	407702	418133	Amillepora16798	1941	720	0.37094281298299847	0.26696891191709843	32.26838658036949	0	44.101682612518005	1.0010191636139454	100	0
chr10	402308	407282	Amillepora16797	754	153	0.20291777188328913	0.1585411239300335	16.820423350595764	0	34.93694586780937	1.272328525219752	100	0
chr10	447137	454446	Amillepora16801	1377	69	0.05010893246187364	0.02410139206316227	2.7998551683239983	0	13.944653599418752	0.37578614185002285	100	0
chr10	499826	500605	Amillepora16804	616	26	0.04220779220779221	0.020510975170924792	1.9219400349783125	0	9.451521590267271	0.38081265712095413	100	0
chr10	552049	557208	Amillepora16812	419	201	0.4797136038186158	0.508347245409015	44.04214056958687	0	47.56388455540318	2.3236478163060057	100	0
chr10	524217	530628	Amillepora16808	696	436	0.6264367816091954	0.6238496932515337	56.47482675491577	80	46.34898451141524	1.7568537239986342	100	0
chr10	578761	583442	Amillepora16815	1506	58	0.03851261620185923	0.020277676287906467	2.167068755976284	0	11.87211923076002	0.3059255599433997	100	0
chr10	509028	519995	Amillepora16806	642	211	0.32866043613707163	0.29035126722988	27.800724131812643	0	41.965270417969684	1.6562371124536313	100	0
chr10	557392	560593	Amillepora16813	487	187	0.3839835728952772	0.3040816326530612	33.41857036415558	0	44.38985952753639	2.011496540997369	100	0
chr10	520681	524138	Amillepora16807	314	112	0.35668789808917195	0.3011111111111111	32.86068142756041	0	45.35517213099628	2.5595404388414416	100	0
chr10	561324	577819	Amillepora16814	5234	508	0.09705769965609476	0.055815991237677984	7.3967382248627995	0	24.068433790564498	0.3326832773041995	100	0
chr10	543127	551955	Amillepora16811	2080	474	0.22788461538461538	0.18069676020062356	19.330200067968732	0	37.26706950448249	0.8171345541244641	100	0
chr10	502299	508613	Amillepora16805	2678	107	0.039955190440627335	0.018053120332489122	1.9486548496018379	0	9.99773594504906	0.19319521950743804	100	0
chr10	530873	534770	Amillepora16809	399	142	0.3558897243107769	0.3987291501191422	29.736156700442415	0	42.57959766454731	2.1316461082962057	100	0
chr10	461162	467337	Amillepora16802	966	315	0.32608695652173914	0.25245732022762546	25.46956757015552	0	39.11411536998965	1.2584760334166634	100	0
chr10	469024	498354	Amillepora16803	6517	1060	0.162651526776124	0.11679504353650369	13.38003804798342	0	32.063164435929664	0.3971755648126723	100	0
chr10	535880	540044	Amillepora16810	337	270	0.8011869436201781	0.7634146341463415	70.13006174989069	100	40.163744523949646	2.1878585753996638	100	0
chr10	602618	606079	Amillepora16817	1177	39	0.03313508920985556	0.014424160468785216	1.9802160456366062	0	11.74637433989493	0.3423856904581983	100	0
chr10	611089	613827	Amillepora16818	678	20	0.029498525073746312	0.015603799185888738	1.4618190724385418	0	8.536005073343869	0.327823299884444	100	0
chr10	670412	676378	Amillepora16824	2663	98	0.03680060082613594	0.01571338780641106	1.8792925652885382	0	10.685712886750428	0.2070703500996133	100	0
chr10	591800	593833	Amillepora16816	1042	39	0.03742802303262956	0.017523364485981307	1.8598559792671796	0	10.315335227642382	0.3195578472117755	100	0
chr10	662767	668384	Amillepora16823	2209	80	0.0362154821186057	0.016912888436067246	1.7637930480346051	0	10.001449975647077	0.21279680799248887	100	0
chr10	653785	660938	Amillepora16822	2430	68	0.027983539094650206	0.014304872597228431	1.6395353953451266	0	10.327935551229155	0.20951271384695	100	0
chr10	635745	650592	Amillepora16821	5779	208	0.03599238622599066	0.018279329608938546	1.8516190849162686	0	10.37288951085552	0.1364499574893468	100	0
chr10	614392	617020	Amillepora16819	845	30	0.03550295857988166	0.020114942528735632	1.6618006029404346	0	9.143022343514739	0.3145295304599761	100	0
chr10	621996	631931	Amillepora16820	3832	139	0.03627348643006263	0.01794953688917279	1.857353723104982	0	10.371598921165623	0.16754557553201455	100	0
chr10	699434	744377	Amillepora16826	4907	2187	0.4456898308538822	0.36936825121012784	40.076340537911044	0	46.697196948816455	0.6666268214756708	100	0
chr10	677558	694941	Amillepora16825	1664	787	0.4729567307692308	0.4378954981016091	41.34909107030864	0	46.12536654951494	1.1307410774403817	100	0
chr10	809375	823674	Amillepora16830	1067	554	0.5192127460168697	0.42673059634402155	46.22043525205581	33.3333333333333	47.044282912346496	1.4402060910059507	100	0
chr10	817961	830244	Amillepora16831	882	523	0.5929705215419501	0.5420751633986928	50.7835932963484	50	45.729574143942365	1.539794856093078	100	0
chr10	801508	807448	Amillepora16829	588	321	0.5459183673469388	0.39881539980256664	43.30770408878626	33.3333333333333	44.1926144098117	1.8224727018355846	100	0
chr10	843376	854059	Amillepora16833	363	168	0.4628099173553719	0.42773892773892774	43.42516337351048	0	48.1369399906868	2.526534114689815	100	0
chr10	915709	920006	Amillepora16841	375	229	0.6106666666666667	0.6117424242424242	56.93936507936508	90	47.30462902576439	2.442800538870735	100	0
chr10	955229	956793	Amillepora16843	117	58	0.49572649572649574	0.36774193548387096	31.851854223649095	16.6666666666667	37.58622584586721	3.4748478086780508	100	0
chr10	908747	911709	Amillepora16840	466	191	0.40987124463519314	0.3188253801782905	34.55648628490083	0	44.36533794775859	2.0551845939141	100	0
chr10	958650	962761	Amillepora16844	643	509	0.7916018662519441	0.711624139327663	63.651572752804704	75	38.334046938100876	1.511747238048002	100	0
chr10	962825	963451	Amillepora16845	184	110	0.5978260869565217	0.4831981460023175	45.016035444024574	44.94949494949495	41.61644058004634	3.06800470366304	100	0
chr10	876575	882033	Amillepora16836	1444	45	0.031163434903047092	0.017932896259159274	1.9730042964114987	0	11.743119257357176	0.3090294541409748	100	0
chr10	862727	869790	Amillepora16834	2478	99	0.039951573849878935	0.0194702510377545	2.2111647968475983	0	11.896851854981497	0.2389909208187796	100	0
chr10	893468	893845	Amillepora16838	110	8	0.07272727272727272	0.023722627737226276	3.6659779614325063	0	15.021478037446265	1.4322417343879328	100	0
chr10	899861	906171	Amillepora16839	2252	74	0.03285968028419183	0.01627906976744186	1.806084669930498	0	10.409935632353665	0.21936323950931405	100	0
chr10	884924	889458	Amillepora16837	932	27	0.028969957081545063	0.01694915254237288	1.9681719091590337	0	12.033456505694003	0.394168973529875	100	0
chr10	871055	872906	Amillepora16835	478	18	0.03765690376569038	0.02468085106382979	2.289632728963273	0	12.860304353946184	0.588216629743283	100	0
chr10	944692	944959	Amillepora16842	1	1	1	1	100	100	NA	NA	100	100
chr10	1017819	1023926	Amillepora16849	2737	95	0.034709535988308365	0.017359622803257608	1.890020520337097	0	10.80793106523549	0.20658803620028607	100	0
chr10	985156	991593	Amillepora16846	2100	76	0.03619047619047619	0.01897827643829076	1.8472173640240868	0	10.080742987561843	0.21997984667569967	100	0
chr10	1073221	1080690	Amillepora16852	3915	127	0.03243933588761175	0.016723494073713267	1.6674079899755934	0	9.396372272210773	0.15017385572066588	100	0
chr10	1007914	1015920	Amillepora16848	3541	141	0.03981926009601807	0.019674870859920996	2.1658658379383664	0	11.75298607693286	0.19750825786400847	100	0
chr10	997844	1003675	Amillepora16847	1914	76	0.03970741901776385	0.019543973941368076	1.8970912692672366	0	10.146823626313067	0.2319311838353537	100	0
chr10	1026335	1038625	Amillepora16850	2855	496	0.17373029772329246	0.14219653179190753	14.967188054559891	0	33.893006202270946	0.6343179989503434	100	0
chr10	1040973	1072966	Amillepora16851	11193	636	0.05682122755293487	0.03972821356030564	3.7647278048302684	0	16.591417903238774	0.1568231780097577	100	0
chr10	1128884	1134241	Amillepora16855	1070	117	0.10934579439252337	0.07710487444608567	8.446002076843198	0	25.9194627750633	0.792381097862881	100	0
chr10	1160065	1166298	Amillepora16858	2188	78	0.0356489945155393	0.01659397936389746	1.5959030718540796	0	8.9692205037524	0.19174808805042273	100	0
chr10	1166914	1173960	Amillepora16859	2015	60	0.02977667493796526	0.014299597389976399	1.6568850410106777	0	10.05398917622063	0.22397569253477947	100	0
chr10	1089763	1090734	Amillepora16853	694	21	0.03025936599423631	0.012642225031605562	1.2381118721176358	0	7.174944839818915	0.2723571816060635	100	0
