chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	291	146	0.5017182130584192	0.46120689655172414	46.26575028636884	25	48.16689153111693	2.8235931872674986	100	0
chr10	56203	78368	Amillepora16769	1734	511	0.2946943483275663	0.22073772872494918	27.734456527709124	0	43.79696615998131	1.0517668566068177	100	0
chr10	129293	169672	Amillepora16774	3948	776	0.19655521783181357	0.16360675155463428	18.06749650214696	0	37.554651513103195	0.5976888641135727	100	0
chr10	116856	127301	Amillepora16773	1234	193	0.15640194489465153	0.14108527131782947	14.176121015667206	0	33.95753953189292	0.9666708777801135	100	0
chr10	90029	110622	Amillepora16771	1776	548	0.30855855855855857	0.25806451612903225	27.636140604890606	0	43.07642355533582	1.0221582961492208	100	0
chr10	201101	205740	Amillepora16778	1315	36	0.02737642585551331	0.019306713470820535	1.8010139416983524	0	11.64158493940112	0.32103267296530735	100	0
chr10	171170	197798	Amillepora16777	5995	649	0.10825688073394496	0.08789400762036716	8.88403034274594	0	26.936050176525175	0.3478878959887972	100	0
chr10	207171	226252	Amillepora16779	2107	317	0.15045087802562884	0.12585812356979406	13.639192110952909	0	33.409552353057066	0.727844138470511	100	0
chr10	270177	271009	Amillepora16782	123	7	0.056910569105691054	0.03398058252427184	3.387533875338753	0	15.233362268972028	1.3735460191820668	100	0
chr10	269654	270159	Amillepora16781	23	0	0	0	0	0	0	0	0	0
chr10	268976	269380	Amillepora16780	75	1	0.013333333333333334	0.008333333333333333	0.444444444444444	0	3.849001794597496	0.4444444444444439	33.3333333333333	0
chr10	271174	271481	Amillepora16783	89	0	0	0	0	0	0	0	0	0
chr10	355437	358209	Amillepora16793	683	7	0.010248901903367497	0.006611570247933884	0.744265495363592	0	8.019201310864748	0.306846210458722	100	0
chr10	290446	301430	Amillepora16784	2153	49	0.02275894101254064	0.014196014196014196	1.658151416627961	0	11.725871186825712	0.25271039354392233	100	0
chr10	374803	377778	Amillepora16795	468	136	0.2905982905982906	0.23439490445859873	26.39957264957265	0	42.71584012606634	1.9745404083212061	100	0
chr10	308237	314231	Amillepora16787	1527	49	0.032089063523248196	0.019970951343500364	2.184020956123117	0	13.30742790037106	0.34054507458131583	100	0
chr10	361003	374285	Amillepora16794	2426	154	0.06347897774113767	0.04509850462853074	4.86740862874416	0	19.98440531531205	0.40573813726235236	100	0
chr10	340754	348300	Amillepora16792	1672	53	0.031698564593301434	0.020557491289198607	2.0245215311004783	0	12.053855344072506	0.2947866683180907	100	0
chr10	334969	340469	Amillepora16791	921	39	0.04234527687296417	0.026366559485530548	2.8393051031487513	0	14.758531285333452	0.48631014006969037	100	0
chr10	323999	326833	Amillepora16790	306	6	0.0196078431372549	0.013888888888888888	1.2449424214130094	0	9.400390657262372	0.5373845658357846	100	0
chr10	315180	319549	Amillepora16788	508	18	0.03543307086614173	0.022727272727272728	2.7559055118110236	0	15.58997968888348	0.6916934979297866	100	0
chr10	319560	321966	Amillepora16789	292	9	0.030821917808219176	0.01875	1.5810502283105021	0	10.156389493208282	0.5943577388279105	100	0
chr10	301858	307307	Amillepora16785	982	39	0.03971486761710794	0.025	2.5063039472408106	0	13.508206986852494	0.4310642067083989	100	0
chr10	379820	394573	Amillepora16796	1968	271	0.13770325203252032	0.12077294685990338	12.339092140921409	0	31.966327511839612	0.7205766712315099	100	0
chr10	427276	433019	Amillepora16800	112	54	0.48214285714285715	0.41150442477876104	39.57872732426304	0	44.86107201549238	4.2389728607411445	100	0
chr10	407702	418133	Amillepora16798	1146	347	0.30279232111692844	0.25327291037260824	28.514501786753097	0	44.125677878641206	1.3034641213896552	100	0
chr10	402308	407282	Amillepora16797	411	80	0.19464720194647203	0.16911764705882354	17.91159772911598	0	37.64760325009105	1.857019320151706	100	0
chr10	447137	454446	Amillepora16801	707	36	0.05091937765205092	0.03324808184143223	3.681551828652253	0	17.43954300114139	0.6558815181846968	100	0
chr10	499826	500605	Amillepora16804	379	9	0.023746701846965697	0.019363762102351315	1.5862545545922855	0	10.994439074434707	0.5647464010718728	100	0
chr10	552049	557208	Amillepora16812	194	95	0.4896907216494845	0.5353535353535354	46.91580756013746	0	49.069737737295725	3.523001854972421	100	0
chr10	524217	530628	Amillepora16808	387	235	0.6072351421188631	0.6096822995461422	57.2093023255814	100	47.87458554260717	2.4336019501711923	100	0
chr10	578761	583442	Amillepora16815	822	28	0.0340632603406326	0.022254127781765973	2.0174371451743713	0	12.1223002143115	0.4228137736747906	100	0
chr10	509028	519995	Amillepora16806	355	105	0.29577464788732394	0.2668918918918919	26.96713615023474	0	43.134272429633384	2.2893294780896474	100	0
chr10	557392	560593	Amillepora16813	285	97	0.34035087719298246	0.2879684418145957	31.666666666666668	0	45.23888947024199	2.6797205408765534	100	0
chr10	520681	524138	Amillepora16807	145	52	0.3586206896551724	0.35071090047393366	34.367816091954026	0	46.944472783323626	3.898526268771948	100	0
chr10	561324	577819	Amillepora16814	3103	245	0.07895584917821463	0.06112295664534471	6.40574405721038	0	23.128201479459598	0.4151939095080431	100	0
chr10	543127	551955	Amillepora16811	1122	231	0.20588235294117646	0.1913978494623656	18.942577030812323	0	38.19717536515246	1.1403412121394139	100	0
chr10	502299	508613	Amillepora16805	1755	47	0.02678062678062678	0.01522709372538724	1.6202007868674535	0	10.762840588279971	0.25691434107275674	100	0
chr10	530873	534770	Amillepora16809	217	75	0.3456221198156682	0.3816568047337278	31.83563748079877	0	45.25444888453825	3.0720721656534793	100	0
chr10	461162	467337	Amillepora16802	571	173	0.30297723292469353	0.26819541375872386	26.041614544241515	0	41.56959428331354	1.7396333776848931	100	0
chr10	469024	498354	Amillepora16803	3491	460	0.13176740189057576	0.10929797722250552	11.741621311945002	0	31.24624064331039	0.5288382370193626	100	0
chr10	535880	540044	Amillepora16810	178	129	0.7247191011235955	0.7275641025641025	69.52247191011236	100	44.45075066614959	3.3317246223933057	100	0
chr10	602618	606079	Amillepora16817	629	16	0.025437201907790145	0.019249278152069296	1.6295707472178058	0	11.252051868059041	0.44864868867849067	100	0
