chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	18	7	0.3888888888888889	0.35	38.888888888888886	0	50.163132570455026	11.823563735376174	100	0
chr10	56203	78368	Amillepora16769	211	60	0.2843601895734597	0.26785714285714285	28.19905213270142	0	44.97171808668974	3.095980751489861	100	0
chr10	129293	169672	Amillepora16774	389	72	0.18508997429305912	0.1807511737089202	18.380462724935732	0	38.699199874407746	1.9621273218224249	100	0
chr10	116856	127301	Amillepora16773	115	16	0.1391304347826087	0.13333333333333333	13.91304347826087	0	34.7597178681016	3.2413604045081508	100	0
chr10	90029	110622	Amillepora16771	164	52	0.3170731707317073	0.3076923076923077	31.70731707317073	0	46.6761424865029	3.6447943812828756	100	0
chr10	201101	205740	Amillepora16778	127	3	0.023622047244094488	0.022900763358778626	2.3622047244094486	0	15.24699777439343	1.3529522724161018	100	0
chr10	171170	197798	Amillepora16777	667	68	0.10194902548725637	0.09843081312410841	10.194902548725636	0	30.280834250825063	1.1724785846117618	100	0
chr10	207171	226252	Amillepora16779	202	26	0.12871287128712872	0.13106796116504854	12.871287128712872	0	33.57138777205999	2.362074600960999	100	0
chr10	270177	271009	Amillepora16782	17	0	0	0	0	0	0	0	0	0
chr10	269654	270159	Amillepora16781	1	0	0	0	0	0	NA	NA	0	0
chr10	268976	269380	Amillepora16780	8	0	0	0	0	0	0	0	0	0
chr10	271174	271481	Amillepora16783	14	0	0	0	0	0	0	0	0	0
chr10	355437	358209	Amillepora16793	66	1	0.015151515151515152	0.014925373134328358	1.5151515151515151	0	12.309149097933267	1.515151515151515	100	0
chr10	290446	301430	Amillepora16784	222	6	0.02702702702702703	0.025974025974025976	2.7027027027027026	0	16.25286307926098	1.0908207470210471	100	0
chr10	374803	377778	Amillepora16795	47	13	0.2765957446808511	0.28	27.659574468085108	0	45.21507857175266	6.59529705144534	100	0
chr10	308237	314231	Amillepora16787	161	1	0.006211180124223602	0.005813953488372093	0.6211180124223602	0	7.881104062391007	0.6211180124223603	100	0
chr10	361003	374285	Amillepora16794	251	19	0.07569721115537849	0.07806691449814127	7.569721115537849	0	26.504152873123754	1.6729272952364251	100	0
chr10	340754	348300	Amillepora16792	164	2	0.012195121951219513	0.011695906432748537	1.2195121951219512	0	11.009225791186354	0.8596761036453191	100	0
chr10	334969	340469	Amillepora16791	90	1	0.011111111111111112	0.010526315789473684	1.1111111111111112	0	10.540925533894582	1.1111111111111112	100	0
chr10	323999	326833	Amillepora16790	35	0	0	0	0	0	0	0	0	0
chr10	315180	319549	Amillepora16788	45	0	0	0	0	0	0	0	0	0
chr10	319560	321966	Amillepora16789	30	1	0.03333333333333333	0.03225806451612903	3.3333333333333335	0	18.25741858350554	3.333333333333333	100	0
chr10	301858	307307	Amillepora16785	112	6	0.05357142857142857	0.05128205128205128	5.357142857142857	0	22.618200891826262	2.137219095123989	100	0
chr10	379820	394573	Amillepora16796	189	25	0.13227513227513227	0.12562814070351758	13.227513227513228	0	33.96894834642064	2.470877413897103	100	0
chr10	427276	433019	Amillepora16800	15	5	0.3333333333333333	0.3333333333333333	33.333333333333336	0	48.795003647426654	12.598815766974239	100	0
chr10	407702	418133	Amillepora16798	104	24	0.23076923076923078	0.22429906542056074	23.076923076923077	0	42.33653711519925	4.151439017083583	100	0
chr10	402308	407282	Amillepora16797	40	7	0.175	0.16666666666666666	17.5	0	38.480764425479265	6.084343084444758	100	0
chr10	447137	454446	Amillepora16801	74	2	0.02702702702702703	0.023809523809523808	2.7027027027027026	0	16.326908396901555	1.8979645491264416	100	0
chr10	499826	500605	Amillepora16804	37	0	0	0	0	0	0	0	0	0
chr10	552049	557208	Amillepora16812	16	6	0.375	0.375	37.5	0	50	12.5	100	0
chr10	524217	530628	Amillepora16808	44	24	0.5454545454545454	0.5652173913043478	54.54545454545455	100	50.36862005093145	7.593355178041425	100	0
chr10	578761	583442	Amillepora16815	86	3	0.03488372093023256	0.03260869565217391	3.488372093023256	0	18.456144639815776	1.9901772591551092	100	0
chr10	509028	519995	Amillepora16806	25	10	0.4	0.37037037037037035	37.33333333333333	0	48.41946348777983	9.683892697555965	100	0
chr10	557392	560593	Amillepora16813	34	12	0.35294117647058826	0.35294117647058826	35.294117647058826	0	48.50712500726659	8.31890330807703	100	0
chr10	520681	524138	Amillepora16807	14	4	0.2857142857142857	0.25	25	0	42.742520713255516	11.423419168292194	100	0
chr10	561324	577819	Amillepora16814	361	21	0.05817174515235457	0.05774278215223097	5.8171745152354575	0	23.439279326118108	1.2336462803220116	100	0
chr10	543127	551955	Amillepora16811	105	21	0.2	0.19642857142857142	20	0	40.19184762342502	3.922322702763681	100	0
chr10	502299	508613	Amillepora16805	243	3	0.012345679012345678	0.011450381679389313	1.2345679012345678	0	11.06510217182148	0.7098266352790975	100	0
chr10	530873	534770	Amillepora16809	21	8	0.38095238095238093	0.38095238095238093	38.095238095238095	0	49.76133515281192	10.858813572372744	100	0
chr10	461162	467337	Amillepora16802	65	19	0.2923076923076923	0.2676056338028169	28.46153846153846	0	45.04271476993982	5.586861171666904	100	0
chr10	469024	498354	Amillepora16803	368	33	0.08967391304347826	0.09210526315789473	8.967391304347826	0	28.61030133527018	1.4914150547300535	100	0
chr10	535880	540044	Amillepora16810	18	15	0.8333333333333334	0.8333333333333334	83.33333333333333	100	38.34824944236852	9.03876907577734	100	0
chr10	602618	606079	Amillepora16817	64	3	0.046875	0.04477611940298507	4.6875	0	21.304202581158666	2.6630253226448333	100	0
chr10	611089	613827	Amillepora16818	47	0	0	0	0	0	0	0	0	0
chr10	670412	676378	Amillepora16824	152	3	0.019736842105263157	0.018867924528301886	1.9736842105263157	0	13.955438716873491	1.1319355505772406	100	0
chr10	591800	593833	Amillepora16816	59	1	0.01694915254237288	0.016129032258064516	1.694915254237288	0	13.018891098082387	1.6949152542372883	100	0
chr10	662767	668384	Amillepora16823	147	3	0.02040816326530612	0.01910828025477707	1.7006802721088434	0	12.296237850964197	1.0141766047534073	100	0
chr10	653785	660938	Amillepora16822	133	3	0.022556390977443608	0.022058823529411766	2.255639097744361	0	14.904572277588327	1.2923903213389636	100	0
chr10	635745	650592	Amillepora16821	330	4	0.012121212121212121	0.011527377521613832	1.2121212121212122	0	10.959326781837392	0.6032910838490941	100	0
chr10	614392	617020	Amillepora16819	55	2	0.03636363636363636	0.03571428571428571	3.6363636363636362	0	18.891859540615826	2.5473778207916147	100	0
chr10	621996	631931	Amillepora16820	215	2	0.009302325581395349	0.008771929824561403	0.6976744186046512	0	7.610662969024504	0.5190429064492258	100	0
chr10	699434	744377	Amillepora16826	254	98	0.3858267716535433	0.3831417624521073	38.38582677165354	0	48.62692486720724	3.0511246293946273	100	0
chr10	677558	694941	Amillepora16825	84	32	0.38095238095238093	0.37209302325581395	38.095238095238095	0	48.853757435895126	5.33038193888098	100	0
chr10	809375	823674	Amillepora16830	58	23	0.39655172413793105	0.39655172413793105	39.6551724137931	0	49.34538202469136	6.479366091762498	100	0
chr10	817961	830244	Amillepora16831	43	22	0.5116279069767442	0.5116279069767442	51.16279069767442	100	50.578053885887314	7.713080907803255	100	0
chr10	801508	807448	Amillepora16829	33	12	0.36363636363636365	0.3333333333333333	34.84848484848485	0	47.57370676915534	8.281519359498276	100	0
chr10	843376	854059	Amillepora16833	12	3	0.25	0.25	25	0	45.22670168666454	13.055824196677337	100	0
chr10	915709	920006	Amillepora16841	21	16	0.7619047619047619	0.7619047619047619	76.19047619047619	100	43.64357804719847	9.523809523809524	100	0
chr10	955229	956793	Amillepora16843	7	1	0.14285714285714285	0.14285714285714285	14.285714285714286	0	37.79644730092272	14.285714285714285	100	0
chr10	908747	911709	Amillepora16840	26	11	0.4230769230769231	0.4074074074074074	42.30769230769231	0	50.38314736557789	9.880948137434714	100	0
chr10	958650	962761	Amillepora16844	78	56	0.717948717948718	0.7142857142857143	70.08547008547009	100	45.05559931914159	5.101542036868487	100	0
chr10	962825	963451	Amillepora16845	10	1	0.1	0.1	10	0	31.622776601683793	10	100	0
chr10	876575	882033	Amillepora16836	95	1	0.010526315789473684	0.01020408163265306	1.0526315789473684	0	10.259783520851531	1.0526315789473684	100	0
chr10	862727	869790	Amillepora16834	161	0	0	0	0	0	0	0	0	0
chr10	893468	893845	Amillepora16838	6	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	133	2	0.015037593984962405	0.014814814814814815	1.5037593984962405	0	12.216248531529484	1.0592830891873617	100	0
chr10	884924	889458	Amillepora16837	39	1	0.02564102564102564	0.024390243902439025	2.5641025641025643	0	16.01281538050869	2.564102564102564	100	0
chr10	871055	872906	Amillepora16835	15	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	144	3	0.020833333333333332	0.02027027027027027	2.0833333333333335	0	14.33246595738431	1.19437216311536	100	0
chr10	985156	991593	Amillepora16846	113	5	0.04424778761061947	0.042735042735042736	4.424778761061947	0	20.656115191794594	1.9431638620656633	100	0
chr10	1073221	1080690	Amillepora16852	282	5	0.01773049645390071	0.016835016835016835	1.7730496453900708	0	13.220478450231782	0.7872680350765822	100	0
chr10	1007914	1015920	Amillepora16848	229	3	0.013100436681222707	0.01282051282051282	1.3100436681222707	0	11.395402831837005	0.7530294150956505	100	0
chr10	997844	1003675	Amillepora16847	130	2	0.015384615384615385	0.014184397163120567	1.5384615384615385	0	12.355304447984471	1.08363188470846	100	0
