chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	41	13	0.3170731707317073	0.3023255813953488	31.70731707317073	0	47.11169913218958	7.3576112824382225	100	0
chr10	56203	78368	Amillepora16769	407	99	0.24324324324324326	0.22958057395143489	24.11957411957412	0	42.6975450999601	2.116438734725268	100	0
chr10	129293	169672	Amillepora16774	792	136	0.1717171717171717	0.17458432304038005	16.982323232323232	0	37.44507570725687	1.330552827462868	100	0
chr10	116856	127301	Amillepora16773	227	26	0.1145374449339207	0.11693548387096774	11.233480176211454	0	31.472324234190935	2.0888915264465227	100	0
chr10	90029	110622	Amillepora16771	327	86	0.26299694189602446	0.23822714681440443	24.92354740061162	0	42.51932396072087	2.3513239878093164	100	0
chr10	201101	205740	Amillepora16778	263	2	0.0076045627376425855	0.007142857142857143	0.7604562737642585	0	8.703756481557615	0.5366966164769968	100	0
chr10	171170	197798	Amillepora16777	1307	117	0.08951798010711554	0.08571428571428572	8.798775822494262	0	28.20313101069702	0.7801166210693413	100	0
chr10	207171	226252	Amillepora16779	468	66	0.14102564102564102	0.13582677165354332	13.995726495726496	0	34.6542417305697	1.6018928906652907	100	0
chr10	270177	271009	Amillepora16782	23	1	0.043478260869565216	0.03571428571428571	4.3478260869565215	0	20.851441405707476	4.347826086956522	100	0
chr10	268976	269380	Amillepora16780	10	1	0.1	0.1	10	0	31.622776601683793	10	100	0
chr10	271174	271481	Amillepora16783	13	0	0	0	0	0	0	0	0	0
chr10	355437	358209	Amillepora16793	144	0	0	0	0	0	0	0	0	0
chr10	290446	301430	Amillepora16784	451	7	0.015521064301552107	0.014198782961460446	1.2195121951219512	0	10.201227409013374	0.48035703796812773	100	0
chr10	374803	377778	Amillepora16795	81	20	0.24691358024691357	0.2247191011235955	24.691358024691358	0	43.39027597725922	4.821141775251021	100	0
chr10	308237	314231	Amillepora16787	351	11	0.03133903133903134	0.029023746701846966	2.849002849002849	0	16.226169088499155	0.8660888331568442	100	0
chr10	361003	374285	Amillepora16794	455	23	0.05054945054945055	0.04781704781704782	4.835164835164835	0	21.216455117646564	0.9946427574034777	100	0
chr10	340754	348300	Amillepora16792	351	9	0.02564102564102564	0.024324324324324326	2.421652421652422	0	15.160248343385712	0.8091941928176628	100	0
chr10	334969	340469	Amillepora16791	174	5	0.028735632183908046	0.0273224043715847	2.586206896551724	0	15.457606933765533	1.1718381574899337	100	0
chr10	323999	326833	Amillepora16790	68	1	0.014705882352941176	0.013157894736842105	1.4705882352941178	0	12.12678125181666	1.4705882352941175	100	0
chr10	315180	319549	Amillepora16788	102	4	0.0392156862745098	0.03669724770642202	3.9215686274509802	0	19.50663064445535	1.9314442404360954	100	0
chr10	319560	321966	Amillepora16789	55	2	0.03636363636363636	0.03571428571428571	3.6363636363636362	0	18.891859540615823	2.5473778207916147	100	0
chr10	301858	307307	Amillepora16785	244	10	0.040983606557377046	0.036231884057971016	4.098360655737705	0	19.865974731535317	1.271788710725769	100	0
chr10	379820	394573	Amillepora16796	416	45	0.10817307692307693	0.10478359908883828	10.697115384615385	0	30.847383226132976	1.5124173943589094	100	0
chr10	427276	433019	Amillepora16800	24	11	0.4583333333333333	0.44	43.75	0	49.59071617182779	10.122662550013672	100	0
chr10	407702	418133	Amillepora16798	188	45	0.2393617021276596	0.22596153846153846	23.404255319148938	0	42.13685854576229	3.073146256762806	100	0
chr10	402308	407282	Amillepora16797	75	13	0.17333333333333334	0.16049382716049382	16	0	35.98047518578089	4.154667406816249	100	0
chr10	447137	454446	Amillepora16801	120	2	0.016666666666666666	0.015151515151515152	1.6666666666666667	0	12.855586584927844	1.1735491270876317	100	0
chr10	499826	500605	Amillepora16804	100	2	0.02	0.017857142857142856	2	0	14.07052941362897	1.407052941362897	100	0
chr10	552049	557208	Amillepora16812	20	10	0.5	0.5	50	50	51.29891760425771	11.470786693528089	100	0
chr10	524217	530628	Amillepora16808	72	45	0.625	0.631578947368421	62.5	100	48.752031376961945	5.745481997211522	100	0
chr10	578761	583442	Amillepora16815	119	3	0.025210084033613446	0.023809523809523808	2.5210084033613445	0	15.742552040162247	1.4431173794605145	100	0
chr10	509028	519995	Amillepora16806	72	21	0.2916666666666667	0.2727272727272727	29.166666666666668	0	45.77193924813773	5.394274771736146	100	0
chr10	557392	560593	Amillepora16813	37	19	0.5135135135135135	0.5384615384615384	51.351351351351354	100	50.671170970953185	8.33028919320132	100	0
chr10	520681	524138	Amillepora16807	38	14	0.3684210526315789	0.38461538461538464	36.8421052631579	0	48.885152952935144	7.930218984219833	100	0
chr10	561324	577819	Amillepora16814	590	39	0.06610169491525424	0.061128526645768025	5.762711864406779	0	22.52107532083453	0.9271779980194567	100	0
chr10	543127	551955	Amillepora16811	224	35	0.15625	0.15151515151515152	15.625	0	36.39053861168354	2.4314451358051437	100	0
chr10	502299	508613	Amillepora16805	413	16	0.0387409200968523	0.03463203463203463	2.94592413236481	0	15.667821092482189	0.7709630746254402	100	0
chr10	530873	534770	Amillepora16809	25	6	0.24	0.3448275862068966	24	0	43.58898943540674	8.717797887081348	100	0
chr10	461162	467337	Amillepora16802	139	34	0.2446043165467626	0.23076923076923078	23.741007194244606	0	42.27709458459085	3.5858963605683005	100	0
chr10	469024	498354	Amillepora16803	688	101	0.14680232558139536	0.14	14.607558139534884	0	35.29237500062018	1.3455091828091772	100	0
chr10	535880	540044	Amillepora16810	42	29	0.6904761904761905	0.7111111111111111	69.04761904761905	100	46.79011380933327	7.2198713058876605	100	0
chr10	602618	606079	Amillepora16817	137	0	0	0	0	0	0	0	0	0
chr10	611089	613827	Amillepora16818	67	0	0	0	0	0	0	0	0	0
chr10	670412	676378	Amillepora16824	377	5	0.013262599469496022	0.011876484560570071	1.193633952254642	0	10.564249316490619	0.5440865209051723	100	0
chr10	591800	593833	Amillepora16816	152	3	0.019736842105263157	0.018292682926829267	1.9736842105263157	0	13.95543871687349	1.1319355505772406	100	0
chr10	662767	668384	Amillepora16823	245	9	0.036734693877551024	0.03225806451612903	2.9251700680272106	0	16.02071537310773	1.0235259606412817	100	0
chr10	653785	660938	Amillepora16822	288	5	0.017361111111111112	0.01607717041800643	1.7361111111111112	0	13.084014829451226	0.7709829675875217	100	0
chr10	635745	650592	Amillepora16821	599	11	0.018363939899833055	0.01669195751138088	1.5859766277128549	0	11.991728071742195	0.48996872604127933	100	0
chr10	614392	617020	Amillepora16819	89	1	0.011235955056179775	0.010752688172043012	1.1235955056179776	0	10.599978800063623	1.1235955056179776	100	0
chr10	621996	631931	Amillepora16820	449	6	0.013363028953229399	0.012269938650306749	1.3363028953229399	0	11.49516768259194	0.5424905037521508	100	0
chr10	699434	744377	Amillepora16826	439	173	0.3940774487471526	0.3879310344827586	39.10402429764616	0	48.684959985303514	2.3236063639921767	100	0
chr10	677558	694941	Amillepora16825	143	67	0.46853146853146854	0.48322147651006714	46.50349650349651	0	49.87673172903432	4.170901839367209	100	0
chr10	809375	823674	Amillepora16830	94	38	0.40425531914893614	0.4166666666666667	40.42553191489362	0	49.33787163701953	5.088812905161103	100	0
chr10	817961	830244	Amillepora16831	49	20	0.40816326530612246	0.43137254901960786	40.816326530612244	0	49.65869908241477	7.094099868916397	100	0
chr10	801508	807448	Amillepora16829	87	28	0.3218390804597701	0.30526315789473685	32.18390804597701	0	46.98899641990222	5.0377492061225455	100	0
chr10	843376	854059	Amillepora16833	20	11	0.55	0.55	55	100	51.04177855340404	11.413288653790232	100	0
chr10	915709	920006	Amillepora16841	40	22	0.55	0.5581395348837209	53.75	100	49.85556060337626	7.882856276561375	100	0
chr10	955229	956793	Amillepora16843	15	4	0.26666666666666666	0.23529411764705882	22.22222222222222	0	41.14755998989117	10.62425430519461	100	0
chr10	908747	911709	Amillepora16840	31	14	0.45161290322580644	0.42424242424242425	45.16129032258065	0	50.58794110206737	9.085862440549509	100	0
chr10	958650	962761	Amillepora16844	138	105	0.7608695652173914	0.7336956521739131	72.52415458937197	100	42.84122382152269	3.6468871563768492	100	0
chr10	962825	963451	Amillepora16845	29	13	0.4482758620689655	0.3939393939393939	41.37931034482759	0	48.30883813925287	8.970726035209022	100	0
chr10	876575	882033	Amillepora16836	184	3	0.016304347826086956	0.014705882352941176	1.358695652173913	0	11.004302707159638	0.8112479586321227	100	0
chr10	862727	869790	Amillepora16834	268	5	0.018656716417910446	0.017482517482517484	1.6791044776119404	0	12.503842553222807	0.7637937485229768	100	0
chr10	893468	893845	Amillepora16838	17	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	281	6	0.021352313167259787	0.019736842105263157	2.1352313167259784	0	14.48137488662652	0.8638863989815163	100	0
chr10	884924	889458	Amillepora16837	67	0	0	0	0	0	0	0	0	0
chr10	871055	872906	Amillepora16835	19	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	256	4	0.015625	0.014336917562724014	1.5625	0	12.42625304369271	0.7766408152307944	100	0
chr10	985156	991593	Amillepora16846	263	7	0.026615969581749048	0.024475524475524476	2.2813688212927756	0	14.307311255825969	0.882226606196465	100	0
chr10	1073221	1080690	Amillepora16852	557	12	0.02154398563734291	0.0196078431372549	1.9449431478156791	0	13.5115251475291	0.5725016942928989	100	0
chr10	1007914	1015920	Amillepora16848	437	14	0.032036613272311214	0.029535864978902954	3.0892448512585813	0	17.156158084147425	0.8206903387121798	100	0
chr10	997844	1003675	Amillepora16847	236	8	0.03389830508474576	0.029850746268656716	3.389830508474576	0	18.135205633667546	1.1805013359302374	100	0
chr10	1026335	1038625	Amillepora16850	299	42	0.14046822742474915	0.13707165109034267	13.879598662207357	0	34.5099764561811	1.9957634686412917	100	0
chr10	1040973	1072966	Amillepora16851	1231	42	0.03411860276198213	0.03406510219530658	3.290008123476848	0	17.673080606674283	0.5037130839499165	100	0
chr10	1128884	1134241	Amillepora16855	88	7	0.07954545454545454	0.07526881720430108	7.954545454545454	0	27.213886368640328	2.901010034307147	100	0
chr10	1160065	1166298	Amillepora16858	284	5	0.017605633802816902	0.01524390243902439	1.5845070422535212	0	12.151425606862006	0.7210544515565483	100	0
chr10	1166914	1173960	Amillepora16859	242	3	0.012396694214876033	0.011111111111111112	1.0330578512396693	0	9.606735089273426	0.617544320608	100	0
chr10	1089763	1090734	Amillepora16853	88	2	0.022727272727272728	0.020618556701030927	2.272727272727273	0	14.988675627759443	1.5977981905300969	100	0
chr10	1136346	1145909	Amillepora16856	392	14	0.03571428571428571	0.034912718204488775	3.5714285714285716	0	18.581403127845075	0.9385025825471525	100	0
chr10	1108250	1127670	Amillepora16854	444	28	0.06306306306306306	0.06521739130434782	6.193693693693693	0	24.014073297722845	1.1396574840560083	100	0
chr10	1175766	1186441	Amillepora16860	382	11	0.028795811518324606	0.02763819095477387	2.74869109947644	0	16.169531175632876	0.8273051856849198	100	0
chr10	1146957	1156217	Amillepora16857	336	8	0.023809523809523808	0.021621621621621623	2.232142857142857	0	14.540308651915373	0.7932388693502774	100	0
chr10	1268602	1271796	Amillepora16873	26	0	0	0	0	0	0	0	0	0
chr10	1259999	1266247	Amillepora16872	49	24	0.4897959183673469	0.4528301886792453	46.93877551020408	0	49.37965512370509	7.054236446243585	100	0
chr10	1187532	1191492	Amillepora16861	195	2	0.010256410256410256	0.009708737864077669	1.0256410256410255	0	10.101258417793822	0.7233661399498181	100	0
chr10	1201565	1207621	Amillepora16863	242	9	0.0371900826446281	0.03474903474903475	3.236914600550964	0	17.173211794827008	1.103935864988632	100	0
chr10	1193724	1201372	Amillepora16862	364	9	0.024725274725274724	0.023076923076923078	2.0146520146520146	0	13.34369772451995	0.6993997995207534	100	0
chr10	1235039	1235617	Amillepora16867	20	0	0	0	0	0	0	0	0	0
