chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	78574	86389	Amillepora16770	774	432	0.5581395348837209	0.4444444444444444	46.075364787025094	40.83333333333335	44.76200249881857	1.6089369545289471	100	0
chr10	56203	78368	Amillepora16769	3841	1495	0.38922155688622756	0.2166603162507144	33.79696228402071	0	44.37165353555964	0.7159512631931375	100	0
chr10	129293	169672	Amillepora16774	8430	2072	0.2457888493475682	0.16438973127158085	20.419885825197486	0	37.613966289360825	0.4096711148022738	100	0
chr10	116856	127301	Amillepora16773	2577	475	0.18432285603414825	0.1314135236153585	14.206436214012205	0	31.7923430446037	0.6262753619406651	100	0
chr10	90029	110622	Amillepora16771	4134	1611	0.38969521044992744	0.2774619058448942	30.348128751230252	0	41.34520662563718	0.6430428749860118	100	0
chr10	201101	205740	Amillepora16778	2612	90	0.03445635528330781	0.01790893271461717	1.6796988796399708	0	7.682228283471689	0.15031441193270542	100	0
chr10	171170	197798	Amillepora16777	10899	1334	0.12239655014221489	0.09051328722242447	8.977183601925525	0	25.171089025631176	0.2411063671427073	100	0
chr10	207171	226252	Amillepora16779	4604	893	0.19396177237185055	0.12465053504289983	15.687116089521759	0	33.56344016870819	0.49465090849690324	100	0
chr10	270177	271009	Amillepora16782	283	17	0.06007067137809187	0.02408759124087591	3.1557507482471103	0	12.77479655335955	0.7593828324023679	100	0
chr10	269654	270159	Amillepora16781	80	3	0.0375	0.028409090909090908	1.77579365079365	0	7.792795437545373	0.8712610166550837	50	0
chr10	268976	269380	Amillepora16780	190	5	0.02631578947368421	0.016042780748663103	1.831421502474134	0	10.797202982767173	0.783311433161455	100	0
chr10	271174	271481	Amillepora16783	230	8	0.034782608695652174	0.016853932584269662	1.8736064659977703	0	9.311237051836676	0.6139647895140453	100	0
chr10	355437	358209	Amillepora16793	1348	44	0.032640949554896145	0.013370149687545414	1.6207008625756252	0	9.226877721009277	0.2513100283022276	100	0
chr10	290446	301430	Amillepora16784	4764	171	0.03589420654911839	0.01681374825824431	1.9835034837123775	0	10.23212836166543	0.14824501668733886	100	0
chr10	374803	377778	Amillepora16795	893	385	0.4311310190369541	0.2613377510871816	34.74536684828983	0	42.88680135769467	1.435152086900781	100	0
chr10	308237	314231	Amillepora16787	3083	113	0.03665261109309115	0.017003951622560173	1.7642872020968015	0	8.560120225869838	0.15416759658553655	100	0
chr10	361003	374285	Amillepora16794	4920	433	0.08800813008130082	0.04810915256910762	5.706455350690754	0	19.35682047546157	0.2759633897154949	100	0
chr10	340754	348300	Amillepora16792	3474	144	0.04145077720207254	0.02227954971857411	2.0403312162987848	0	9.371555923149682	0.15899987908439772	100	0
chr10	334969	340469	Amillepora16791	2087	92	0.04408241494968855	0.02264935064935065	2.1391827142764317	0	9.337979171177833	0.20440507595193788	100	0
chr10	323999	326833	Amillepora16790	835	22	0.026347305389221556	0.013778322106552358	1.5488071476095429	0	9.582822563138954	0.33162724958391876	100	0
chr10	315180	319549	Amillepora16788	1329	50	0.03762227238525207	0.021440129449838186	1.9796842067334557	0	9.844833240957138	0.2700510521395256	100	0
chr10	319560	321966	Amillepora16789	680	19	0.027941176470588237	0.015511892450879007	1.2547581695505572	0	6.398524602928098	0.24537221753621813	100	0
chr10	301858	307307	Amillepora16785	1902	108	0.056782334384858045	0.026936635632287806	3.062810509652735	0	12.84704752506712	0.29457648412713316	100	0
chr10	379820	394573	Amillepora16796	4421	786	0.17778783080750962	0.12790391402834114	13.716934913746606	0	31.299007676396357	0.4707283026655306	100	0
chr10	427276	433019	Amillepora16800	373	170	0.45576407506702415	0.41818181818181815	36.1820034228699	0	43.5138667539542	2.2530626161950442	100	0
chr10	407702	418133	Amillepora16798	2311	919	0.39766334919948076	0.26413793103448274	32.74388962570168	0	42.90475179625146	0.8924942384603687	100	0
chr10	402308	407282	Amillepora16797	912	197	0.21600877192982457	0.1579464505035618	16.44271807150402	0	33.33055641895001	1.1036850113970282	100	0
chr10	447137	454446	Amillepora16801	1683	112	0.06654783125371361	0.02544994375703037	3.4384669372601873	0	14.336167021669807	0.3494547870209332	100	0
