chr10	78574	86389	ID=Amillepora16770;Name=Amillepora16770;Alias=maker-chr10-snap-gene-0.16;
chr10	56203	78368	ID=Amillepora16769;Name=Amillepora16769;Alias=maker-chr10-snap-gene-0.17;
chr10	129293	169672	ID=Amillepora16774;Name=Amillepora16774;Alias=maker-chr10-augustus-gene-1.20;
chr10	116856	127301	ID=Amillepora16773;Name=Amillepora16773;Alias=maker-chr10-augustus-gene-1.19;
chr10	90029	110622	ID=Amillepora16771;Name=Amillepora16771;Alias=maker-chr10-snap-gene-1.22;
chr10	201101	205740	ID=Amillepora16778;Name=Amillepora16778;Alias=maker-chr10-snap-gene-2.14;
chr10	171170	197798	ID=Amillepora16777;Name=Amillepora16777;Alias=maker-chr10-snap-gene-2.15;
chr10	207171	226252	ID=Amillepora16779;Name=Amillepora16779;Alias=maker-chr10-augustus-gene-2.13;
chr10	270177	271009	ID=Amillepora16782;Name=Amillepora16782;Alias=maker-chr10-snap-gene-2.19;
chr10	269654	270159	ID=Amillepora16781;Name=Amillepora16781;Alias=maker-chr10-snap-gene-2.20;
chr10	268976	269380	ID=Amillepora16780;Name=Amillepora16780;Alias=maker-chr10-snap-gene-2.17;
chr10	271174	271481	ID=Amillepora16783;Name=Amillepora16783;Alias=maker-chr10-snap-gene-2.18;
chr10	355437	358209	ID=Amillepora16793;Name=Amillepora16793;Alias=snap_masked-chr10-processed-gene-3.16;
chr10	290446	301430	ID=Amillepora16784;Name=Amillepora16784;Alias=maker-chr10-snap-gene-3.35;
chr10	374803	377778	ID=Amillepora16795;Name=Amillepora16795;Alias=maker-chr10-augustus-gene-3.34;
chr10	308237	314231	ID=Amillepora16787;Name=Amillepora16787;Alias=maker-chr10-snap-gene-3.38;
chr10	361003	374285	ID=Amillepora16794;Name=Amillepora16794;Alias=snap_masked-chr10-processed-gene-3.22;
chr10	340754	348300	ID=Amillepora16792;Name=Amillepora16792;Alias=augustus_masked-chr10-processed-gene-3.8;
chr10	334969	340469	ID=Amillepora16791;Name=Amillepora16791;Alias=maker-chr10-augustus-gene-3.30;
chr10	323999	326833	ID=Amillepora16790;Name=Amillepora16790;Alias=maker-chr10-snap-gene-3.41;
chr10	315180	319549	ID=Amillepora16788;Name=Amillepora16788;Alias=maker-chr10-snap-gene-3.40;
chr10	319560	321966	ID=Amillepora16789;Name=Amillepora16789;Alias=maker-chr10-snap-gene-3.39;
chr10	301858	307307	ID=Amillepora16785;Name=Amillepora16785;Alias=maker-chr10-snap-gene-3.37;
chr10	379820	394573	ID=Amillepora16796;Name=Amillepora16796;Alias=augustus_masked-chr10-processed-gene-4.2;
chr10	427276	433019	ID=Amillepora16800;Name=Amillepora16800;Alias=maker-chr10-augustus-gene-4.16;
chr10	407702	418133	ID=Amillepora16798;Name=Amillepora16798;Alias=augustus_masked-chr10-processed-gene-4.4;
chr10	402308	407282	ID=Amillepora16797;Name=Amillepora16797;Alias=augustus_masked-chr10-processed-gene-4.6;
chr10	447137	454446	ID=Amillepora16801;Name=Amillepora16801;Alias=maker-chr10-snap-gene-4.23;
chr10	499826	500605	ID=Amillepora16804;Name=Amillepora16804;Alias=augustus_masked-chr10-processed-gene-5.0;
chr10	552049	557208	ID=Amillepora16812;Name=Amillepora16812;Alias=augustus_masked-chr10-processed-gene-5.4;
chr10	524217	530628	ID=Amillepora16808;Name=Amillepora16808;Alias=maker-chr10-snap-gene-5.49;
chr10	578761	583442	ID=Amillepora16815;Name=Amillepora16815;Alias=maker-chr10-snap-gene-5.51;
chr10	509028	519995	ID=Amillepora16806;Name=Amillepora16806;Alias=maker-chr10-snap-gene-5.48;
chr10	557392	560593	ID=Amillepora16813;Name=Amillepora16813;Alias=maker-chr10-augustus-gene-5.45;
chr10	520681	524138	ID=Amillepora16807;Name=Amillepora16807;Alias=augustus_masked-chr10-processed-gene-5.8;
chr10	561324	577819	ID=Amillepora16814;Name=Amillepora16814;Alias=maker-chr10-augustus-gene-5.47;
chr10	543127	551955	ID=Amillepora16811;Name=Amillepora16811;Alias=maker-chr10-snap-gene-5.60;
chr10	502299	508613	ID=Amillepora16805;Name=Amillepora16805;Alias=augustus_masked-chr10-processed-gene-5.7;
chr10	530873	534770	ID=Amillepora16809;Name=Amillepora16809;Alias=maker-chr10-augustus-gene-5.43;
chr10	461162	467337	ID=Amillepora16802;Name=Amillepora16802;Alias=snap_masked-chr10-processed-gene-5.17;
chr10	469024	498354	ID=Amillepora16803;Name=Amillepora16803;Alias=maker-chr10-snap-gene-5.53;
chr10	535880	540044	ID=Amillepora16810;Name=Amillepora16810;Alias=maker-chr10-snap-gene-5.59;
chr10	602618	606079	ID=Amillepora16817;Name=Amillepora16817;Alias=maker-chr10-augustus-gene-6.17;
chr10	611089	613827	ID=Amillepora16818;Name=Amillepora16818;Alias=maker-chr10-snap-gene-6.27;
chr10	670412	676378	ID=Amillepora16824;Name=Amillepora16824;Alias=maker-chr10-augustus-gene-6.21;
chr10	591800	593833	ID=Amillepora16816;Name=Amillepora16816;Alias=maker-chr10-augustus-gene-6.16;
chr10	662767	668384	ID=Amillepora16823;Name=Amillepora16823;Alias=maker-chr10-snap-gene-6.29;
chr10	653785	660938	ID=Amillepora16822;Name=Amillepora16822;Alias=maker-chr10-augustus-gene-6.19;
chr10	635745	650592	ID=Amillepora16821;Name=Amillepora16821;Alias=maker-chr10-snap-gene-6.33;
chr10	614392	617020	ID=Amillepora16819;Name=Amillepora16819;Alias=maker-chr10-snap-gene-6.31;
chr10	621996	631931	ID=Amillepora16820;Name=Amillepora16820;Alias=maker-chr10-snap-gene-6.32;
chr10	699434	744377	ID=Amillepora16826;Name=Amillepora16826;Alias=maker-chr10-snap-gene-7.16;
chr10	677558	694941	ID=Amillepora16825;Name=Amillepora16825;Alias=maker-chr10-snap-gene-7.14;
chr10	809375	823674	ID=Amillepora16830;Name=Amillepora16830;Alias=maker-chr10-snap-gene-8.20;
chr10	817961	830244	ID=Amillepora16831;Name=Amillepora16831;Alias=maker-chr10-augustus-gene-8.17;
chr10	801508	807448	ID=Amillepora16829;Name=Amillepora16829;Alias=snap_masked-chr10-processed-gene-8.11;
chr10	843376	854059	ID=Amillepora16833;Name=Amillepora16833;Alias=snap_masked-chr10-processed-gene-8.14;
chr10	915709	920006	ID=Amillepora16841;Name=Amillepora16841;Alias=augustus_masked-chr10-processed-gene-9.3;
chr10	955229	956793	ID=Amillepora16843;Name=Amillepora16843;Alias=maker-chr10-augustus-gene-9.18;
chr10	908747	911709	ID=Amillepora16840;Name=Amillepora16840;Alias=maker-chr10-augustus-gene-9.15;
chr10	958650	962761	ID=Amillepora16844;Name=Amillepora16844;Alias=maker-chr10-snap-gene-9.27;
chr10	962825	963451	ID=Amillepora16845;Name=Amillepora16845;Alias=augustus_masked-chr10-processed-gene-9.6;
chr10	876575	882033	ID=Amillepora16836;Name=Amillepora16836;Alias=maker-chr10-augustus-gene-9.21;
chr10	862727	869790	ID=Amillepora16834;Name=Amillepora16834;Alias=maker-chr10-snap-gene-9.31;
chr10	893468	893845	ID=Amillepora16838;Name=Amillepora16838;Alias=snap_masked-chr10-processed-gene-9.8;
chr10	899861	906171	ID=Amillepora16839;Name=Amillepora16839;Alias=maker-chr10-augustus-gene-9.23;
chr10	884924	889458	ID=Amillepora16837;Name=Amillepora16837;Alias=maker-chr10-augustus-gene-9.22;
chr10	871055	872906	ID=Amillepora16835;Name=Amillepora16835;Alias=maker-chr10-snap-gene-9.33;
chr10	944692	944959	ID=Amillepora16842;Name=Amillepora16842;Alias=maker-chr10-augustus-gene-9.17;
chr10	1017819	1023926	ID=Amillepora16849;Name=Amillepora16849;Alias=augustus_masked-chr10-processed-gene-10.3;
chr10	985156	991593	ID=Amillepora16846;Name=Amillepora16846;Alias=maker-chr10-augustus-gene-10.22;
chr10	1073221	1080690	ID=Amillepora16852;Name=Amillepora16852;Alias=maker-chr10-snap-gene-10.36;
chr10	1007914	1015920	ID=Amillepora16848;Name=Amillepora16848;Alias=maker-chr10-snap-gene-10.34;
chr10	997844	1003675	ID=Amillepora16847;Name=Amillepora16847;Alias=augustus_masked-chr10-processed-gene-10.1;
chr10	1026335	1038625	ID=Amillepora16850;Name=Amillepora16850;Alias=augustus_masked-chr10-processed-gene-10.5;
chr10	1040973	1072966	ID=Amillepora16851;Name=Amillepora16851;Alias=maker-chr10-augustus-gene-10.30;
chr10	1128884	1134241	ID=Amillepora16855;Name=Amillepora16855;Alias=maker-chr10-augustus-gene-11.23;
chr10	1160065	1166298	ID=Amillepora16858;Name=Amillepora16858;Alias=maker-chr10-augustus-gene-11.27;
chr10	1166914	1173960	ID=Amillepora16859;Name=Amillepora16859;Alias=maker-chr10-snap-gene-11.35;
chr10	1089763	1090734	ID=Amillepora16853;Name=Amillepora16853;Alias=augustus_masked-chr10-processed-gene-11.0;
chr10	1136346	1145909	ID=Amillepora16856;Name=Amillepora16856;Alias=maker-chr10-snap-gene-11.32;
chr10	1108250	1127670	ID=Amillepora16854;Name=Amillepora16854;Alias=maker-chr10-augustus-gene-11.24;
chr10	1175766	1186441	ID=Amillepora16860;Name=Amillepora16860;Alias=maker-chr10-snap-gene-11.36;
chr10	1146957	1156217	ID=Amillepora16857;Name=Amillepora16857;Alias=maker-chr10-snap-gene-11.33;
chr10	1268602	1271796	ID=Amillepora16873;Name=Amillepora16873;Alias=augustus_masked-chr10-processed-gene-12.5;
chr10	1259999	1266247	ID=Amillepora16872;Name=Amillepora16872;Alias=maker-chr10-snap-gene-12.38;
chr10	1187532	1191492	ID=Amillepora16861;Name=Amillepora16861;Alias=maker-chr10-augustus-gene-12.24;
chr10	1201565	1207621	ID=Amillepora16863;Name=Amillepora16863;Alias=augustus_masked-chr10-processed-gene-12.6;
chr10	1193724	1201372	ID=Amillepora16862;Name=Amillepora16862;Alias=augustus_masked-chr10-processed-gene-12.3;
chr10	1235039	1235617	ID=Amillepora16867;Name=Amillepora16867;Alias=maker-chr10-snap-gene-12.35;
chr10	1210027	1217850	ID=Amillepora16864;Name=Amillepora16864;Alias=snap_masked-chr10-processed-gene-12.21;
chr10	1251924	1253961	ID=Amillepora16871;Name=Amillepora16871;Alias=maker-chr10-augustus-gene-12.29;
chr10	1232818	1233158	ID=Amillepora16865;Name=Amillepora16865;Alias=augustus_masked-chr10-processed-gene-12.8;
chr10	1237177	1237977	ID=Amillepora16868;Name=Amillepora16868;Alias=maker-chr10-snap-gene-12.37;
chr10	1234787	1234988	ID=Amillepora16866;Name=Amillepora16866;Alias=maker-chr10-snap-gene-12.36;
chr10	1329314	1343071	ID=Amillepora16877;Name=Amillepora16877;Alias=maker-chr10-snap-gene-13.15;
chr10	1311280	1322125	ID=Amillepora16875;Name=Amillepora16875;Alias=maker-chr10-augustus-gene-13.13;
chr10	1327250	1328661	ID=Amillepora16876;Name=Amillepora16876;Alias=maker-chr10-augustus-gene-13.14;
chr10	1277162	1302485	ID=Amillepora16874;Name=Amillepora16874;Alias=snap_masked-chr10-processed-gene-13.4;
chr10	1480991	1489453	ID=Amillepora16891;Name=Amillepora16891;Alias=maker-chr10-augustus-gene-14.51;
chr10	1468808	1471174	ID=Amillepora16888;Name=Amillepora16888;Alias=maker-chr10-augustus-gene-14.49;
chr10	1472970	1474635	ID=Amillepora16890;Name=Amillepora16890;Alias=maker-chr10-augustus-gene-14.50;
chr10	1464797	1467424	ID=Amillepora16886;Name=Amillepora16886;Alias=augustus_masked-chr10-processed-gene-14.17;
chr10	1471835	1472866	ID=Amillepora16889;Name=Amillepora16889;Alias=augustus_masked-chr10-processed-gene-14.23;
chr10	1362844	1434109	ID=Amillepora16878;Name=Amillepora16878;Alias=maker-chr10-snap-gene-14.63;
chr10	1441209	1443746	ID=Amillepora16884;Name=Amillepora16884;Alias=snap_masked-chr10-processed-gene-14.45;
chr10	1443755	1447431	ID=Amillepora16885;Name=Amillepora16885;Alias=snap_masked-chr10-processed-gene-14.46;
chr10	1543563	1557328	ID=Amillepora16898;Name=Amillepora16898;Alias=maker-chr10-augustus-gene-15.17;
chr10	1492348	1493856	ID=Amillepora16892;Name=Amillepora16892;Alias=maker-chr10-snap-gene-15.24;
chr10	1495560	1500277	ID=Amillepora16893;Name=Amillepora16893;Alias=snap_masked-chr10-processed-gene-15.8;
chr10	1558063	1578487	ID=Amillepora16899;Name=Amillepora16899;Alias=maker-chr10-augustus-gene-15.23;
chr10	1529597	1543308	ID=Amillepora16897;Name=Amillepora16897;Alias=maker-chr10-snap-gene-15.30;
chr10	1503729	1511093	ID=Amillepora16894;Name=Amillepora16894;Alias=maker-chr10-augustus-gene-15.18;
chr10	1520092	1526551	ID=Amillepora16896;Name=Amillepora16896;Alias=maker-chr10-snap-gene-15.29;
chr10	1517108	1519295	ID=Amillepora16895;Name=Amillepora16895;Alias=maker-chr10-snap-gene-15.28;
chr10	1650051	1652561	ID=Amillepora16902;Name=Amillepora16902;Alias=maker-chr10-snap-gene-16.13;
chr10	1594546	1631644	ID=Amillepora16900;Name=Amillepora16900;Alias=snap_masked-chr10-processed-gene-16.3;
chr10	1635058	1659621	ID=Amillepora16901;Name=Amillepora16901;Alias=snap_masked-chr10-processed-gene-16.5;
chr10	1663588	1677639	ID=Amillepora16903;Name=Amillepora16903;Alias=maker-chr10-augustus-gene-16.11;
chr10	1720738	1741689	ID=Amillepora16905;Name=Amillepora16905;Alias=snap_masked-chr10-processed-gene-17.12;
chr10	1682851	1715395	ID=Amillepora16904;Name=Amillepora16904;Alias=maker-chr10-snap-gene-17.23;
chr10	1747056	1756457	ID=Amillepora16906;Name=Amillepora16906;Alias=snap_masked-chr10-processed-gene-17.14;
chr10	1829427	1837350	ID=Amillepora16914;Name=Amillepora16914;Alias=maker-chr10-augustus-gene-18.18;
chr10	1819893	1828700	ID=Amillepora16913;Name=Amillepora16913;Alias=maker-chr10-augustus-gene-18.17;
chr10	1774682	1799113	ID=Amillepora16908;Name=Amillepora16908;Alias=snap_masked-chr10-processed-gene-18.10;
chr10	1763368	1773118	ID=Amillepora16907;Name=Amillepora16907;Alias=augustus_masked-chr10-processed-gene-18.4;
chr10	1851236	1854953	ID=Amillepora16915;Name=Amillepora16915;Alias=maker-chr10-augustus-gene-18.21;
chr10	1883907	1884492	ID=Amillepora16917;Name=Amillepora16917;Alias=augustus_masked-chr10-processed-gene-19.1;
chr10	1938157	1938453	ID=Amillepora16921;Name=Amillepora16921;Alias=augustus_masked-chr10-processed-gene-19.3;
chr10	1935341	1937106	ID=Amillepora16919;Name=Amillepora16919;Alias=snap_masked-chr10-processed-gene-19.14;
chr10	1915346	1917447	ID=Amillepora16918;Name=Amillepora16918;Alias=maker-chr10-augustus-gene-19.17;
chr10	1937314	1937680	ID=Amillepora16920;Name=Amillepora16920;Alias=maker-chr10-snap-gene-19.21;
chr10	1992501	2003703	ID=Amillepora16922;Name=Amillepora16922;Alias=maker-chr10-augustus-gene-20.18;
chr10	2048046	2071807	ID=Amillepora16928;Name=Amillepora16928;Alias=augustus_masked-chr10-processed-gene-20.4;
chr10	2026251	2045618	ID=Amillepora16926;Name=Amillepora16926;Alias=maker-chr10-snap-gene-20.24;
chr10	2021479	2025695	ID=Amillepora16925;Name=Amillepora16925;Alias=maker-chr10-augustus-gene-20.22;
chr10	2007159	2018105	ID=Amillepora16923;Name=Amillepora16923;Alias=maker-chr10-augustus-gene-20.21;
chr10	2073302	2077905	ID=Amillepora16929;Name=Amillepora16929;Alias=maker-chr10-augustus-gene-21.11;
chr10	2086150	2093574	ID=Amillepora16931;Name=Amillepora16931;Alias=maker-chr10-snap-gene-21.18;
chr10	2095833	2112136	ID=Amillepora16932;Name=Amillepora16932;Alias=maker-chr10-augustus-gene-21.14;
chr10	2082697	2084961	ID=Amillepora16930;Name=Amillepora16930;Alias=maker-chr10-snap-gene-21.17;
chr10	2112461	2127562	ID=Amillepora16933;Name=Amillepora16933;Alias=snap_masked-chr10-processed-gene-21.7;
chr10	2130356	2145998	ID=Amillepora16934;Name=Amillepora16934;Alias=maker-chr10-snap-gene-21.20;
chr10	2169383	2182705	ID=Amillepora16937;Name=Amillepora16937;Alias=augustus_masked-chr10-processed-gene-22.3;
chr10	2249320	2251249	ID=Amillepora16946;Name=Amillepora16946;Alias=maker-chr10-augustus-gene-22.45;
chr10	2254109	2256981	ID=Amillepora16947;Name=Amillepora16947;Alias=maker-chr10-snap-gene-22.60;
chr10	2190122	2204488	ID=Amillepora16939;Name=Amillepora16939;Alias=maker-chr10-snap-gene-22.53;
chr10	2210509	2221906	ID=Amillepora16941;Name=Amillepora16941;Alias=augustus_masked-chr10-processed-gene-22.5;
chr10	2148874	2162506	ID=Amillepora16936;Name=Amillepora16936;Alias=maker-chr10-snap-gene-22.50;
chr10	2231833	2240923	ID=Amillepora16944;Name=Amillepora16944;Alias=maker-chr10-augustus-gene-22.43;
chr10	2226348	2230411	ID=Amillepora16943;Name=Amillepora16943;Alias=maker-chr10-snap-gene-22.55;
chr10	2205919	2210439	ID=Amillepora16940;Name=Amillepora16940;Alias=maker-chr10-snap-gene-22.61;
chr10	2241694	2249302	ID=Amillepora16945;Name=Amillepora16945;Alias=augustus_masked-chr10-processed-gene-22.12;
chr10	2256993	2263971	ID=Amillepora16948;Name=Amillepora16948;Alias=maker-chr10-augustus-gene-22.49;
chr10	2364411	2371316	ID=Amillepora16958;Name=Amillepora16958;Alias=maker-chr10-snap-gene-23.41;
chr10	2264930	2272038	ID=Amillepora16949;Name=Amillepora16949;Alias=maker-chr10-snap-gene-23.35;
chr10	2344139	2349159	ID=Amillepora16956;Name=Amillepora16956;Alias=maker-chr10-augustus-gene-23.29;
chr10	2282515	2301395	ID=Amillepora16952;Name=Amillepora16952;Alias=augustus_masked-chr10-processed-gene-23.3;
chr10	2272960	2276812	ID=Amillepora16950;Name=Amillepora16950;Alias=maker-chr10-augustus-gene-23.25;
chr10	2277099	2282404	ID=Amillepora16951;Name=Amillepora16951;Alias=augustus_masked-chr10-processed-gene-23.2;
chr10	2322232	2337002	ID=Amillepora16954;Name=Amillepora16954;Alias=snap_masked-chr10-processed-gene-23.16;
chr10	2299488	2336587	ID=Amillepora16953;Name=Amillepora16953;Alias=maker-chr10-snap-gene-23.42;
chr10	2351942	2359093	ID=Amillepora16957;Name=Amillepora16957;Alias=maker-chr10-augustus-gene-23.34;
chr10	2457800	2459788	ID=Amillepora16968;Name=Amillepora16968;Alias=maker-chr10-augustus-gene-24.31;
chr10	2432115	2437328	ID=Amillepora16964;Name=Amillepora16964;Alias=augustus_masked-chr10-processed-gene-24.6;
chr10	2387585	2408683	ID=Amillepora16961;Name=Amillepora16961;Alias=maker-chr10-snap-gene-24.36;
chr10	2372993	2387315	ID=Amillepora16959;Name=Amillepora16959;Alias=maker-chr10-snap-gene-24.35;
chr10	2441088	2445633	ID=Amillepora16965;Name=Amillepora16965;Alias=maker-chr10-snap-gene-24.38;
chr10	2410406	2432155	ID=Amillepora16962;Name=Amillepora16962;Alias=maker-chr10-snap-gene-24.40;
chr10	2477548	2478199	ID=Amillepora16971;Name=Amillepora16971;Alias=maker-chr10-snap-gene-24.41;
chr10	2454222	2455082	ID=Amillepora16967;Name=Amillepora16967;Alias=augustus_masked-chr10-processed-gene-24.12;
chr10	2444879	2445700	ID=Amillepora16966;Name=Amillepora16966;Alias=augustus_masked-chr10-processed-gene-24.11;
chr10	2543262	2546448	ID=Amillepora16977;Name=Amillepora16977;Alias=maker-chr10-augustus-gene-25.25;
chr10	2496949	2507124	ID=Amillepora16972;Name=Amillepora16972;Alias=maker-chr10-snap-gene-25.30;
chr10	2520879	2525372	ID=Amillepora16974;Name=Amillepora16974;Alias=maker-chr10-augustus-gene-25.23;
chr10	2526496	2539042	ID=Amillepora16975;Name=Amillepora16975;Alias=maker-chr10-snap-gene-25.32;
chr10	2552255	2572092	ID=Amillepora16979;Name=Amillepora16979;Alias=maker-chr10-snap-gene-25.34;
chr10	2572280	2580758	ID=Amillepora16980;Name=Amillepora16980;Alias=maker-chr10-snap-gene-25.35;
chr10	2546984	2548927	ID=Amillepora16978;Name=Amillepora16978;Alias=maker-chr10-augustus-gene-25.29;
chr10	2538169	2543235	ID=Amillepora16976;Name=Amillepora16976;Alias=maker-chr10-augustus-gene-25.28;
chr10	2515072	2515797	ID=Amillepora16973;Name=Amillepora16973;Alias=maker-chr10-snap-gene-25.36;
chr10	2644233	2649255	ID=Amillepora16985;Name=Amillepora16985;Alias=maker-chr10-snap-gene-26.36;
chr10	2630050	2643072	ID=Amillepora16984;Name=Amillepora16984;Alias=maker-chr10-snap-gene-26.35;
